portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return_p, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf, return , abret/bought , diff_ret ,gain,interest_rate,principal_amount
PF00006733,DSK00005366,OFF00001002,C,7/7/2011,"392,711,000",M,0.01332,CHF,0.531492857,"392,708,382",7/7/2011,no_in_code,7/8/2011,E,no_hedge_value,TRUE,0%,"2,618.07",1,0,1,1,0%,0.00288,0.000006667,0.002873333,391577381.9,99.712,784285763.9
PF00006734,DSK00005366,OFF00001002,C,7/7/2011,"233,112,000",M,0.01332,CHF,0.531492857,"233,110,446",7/7/2011,no_in_code,7/8/2011,E,no_hedge_value,TRUE,0%,"1,554.08",1,0,1,1,0%,0.00288,0.000006667,0.002873333,232439087.9,99.712,465549533.9
PF00006735,DSK00005366,OFF00001002,C,7/7/2011,"13,101,000",M,0.01332,CHF,0.531492857,"13,100,913",7/7/2011,no_in_code,7/8/2011,E,no_hedge_value,TRUE,0%,87.34,1,0,1,1,0%,0.00288,0.000006667,0.002873333,13063182.37,99.712,26164095.37
PF00006736,DSK00005368,OFF00001001,A,7/7/2011,"18,095,000",T,0.01332,USD,0.745226191,"18,072,109",7/7/2011,no_in_code,8/10/2011,A,no_hedge_value,TRUE,2%,"22,891.34",34,0,34,34,2%,0.01824,0.001266667,0.016973333,17742473.73,98.176,35814582.73
PF00006737,DSK00005368,OFF00001001,A,7/7/2011,"6,732,000",T,0.01332,USD,0.745226191,"6,723,484",7/7/2011,no_in_code,8/10/2011,A,no_hedge_value,TRUE,2%,"8,516.41",34,0,34,34,2%,0.01824,0.001266666,0.016973334,6600847.652,98.176,13324331.65
PF00006742,DSK00005370,OFF00001002,C,7/8/2011,"55,000,000",M,0.01332,CHF,0.531492857,"54,981,529",7/8/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%,"18,470.90",32,0,32,32,0%,0.00453,0.000335947,0.004197818,54732255.67,99.5466235,109713784.7
PF00006743,DSK00005371,OFF00001002,C,7/8/2011,"159,500,000",M,0.01332,CHF,0.531492857,"159,489,765",7/8/2011,no_in_code,7/15/2011,E,no_hedge_value,TRUE,0%,"10,234.58",7,0,7,7,0%,0.00396,0.000064171,0.003895829,158858185.5,99.604,318347950.5
PF00006744,DSK00005372,OFF00001002,C,7/8/2011,"55,000,000",M,0.01332,CHF,0.531492857,"54,989,596",7/8/2011,no_in_code,7/28/2011,E,no_hedge_value,TRUE,0%,"10,404.20",20,0,20,20,0%,0.00409,0.000189203,0.003896811,54764907.74,99.5913986,109754503.7
PF00006745,DSK00005372,OFF00001002,C,7/8/2011,"55,000,000",M,0.01332,CHF,0.531492857,"54,989,596",7/8/2011,no_in_code,7/28/2011,E,no_hedge_value,TRUE,0%,"10,404.20",20,0,20,20,0%,0.00409,0.000189203,0.003896811,54764907.74,99.5913986,109754503.7
PF00006746,DSK00005373,OFF00001002,C,7/8/2011,"55,000,000",M,0.01332,CHF,0.531492857,"54,992,621",7/8/2011,no_in_code,7/22/2011,E,no_hedge_value,TRUE,0%,"7,379.19",14,0,14,14,0%,0.00414,0.000134185,0.004005829,54764950.78,99.5859986,109757571.8
PF00006748,DSK00005375,OFF00001001,A,7/8/2011,"38,500,000",T,0.01332,USD,0.745226191,"38,453,343",7/8/2011,no_in_code,8/9/2011,A,no_hedge_value,TRUE,2%,"46,656.72",32,0,32,32,2%,0.01872,0.001213333,0.017506667,37733496.42,98.128,76186839.42
PF00006750,DSK00005374,OFF00001002,C,7/8/2011,"164,945,000",M,0.01332,CHF,0.531492857,"164,941,976",7/8/2011,no_in_code,7/11/2011,E,no_hedge_value,TRUE,0%,"3,023.99",3,0,3,3,0%,0.00264,0.000018334,0.002621666,164506529.2,99.736,329448505.2
PF00006756,DSK00005379,OFF00001002,C,7/11/2011,"29,700,000",M,0.01332,CHF,0.531492857,"29,699,266",7/11/2011,no_in_code,7/13/2011,E,no_hedge_value,TRUE,1%,734.26,2,0,2,2,1%,0.00534,0.000024723,0.005315352,29540669.69,99.4659925,59239935.69
PF00006757,DSK00005380,OFF00001002,C,7/11/2011,"60,500,000",M,0.01332,CHF,0.531492857,"60,496,723",7/11/2011,no_in_code,7/15/2011,E,no_hedge_value,TRUE,1%,"3,277.12",4,0,4,4,1%,0.00585,0.00005417,0.005795899,60142813,99.4149931,120639536
PF00006760,DSK00005381,OFF00001002,C,7/11/2011,"73,942,000",M,0.01332,CHF,0.531492857,"73,941,589",7/11/2011,no_in_code,7/12/2011,E,no_hedge_value,TRUE,0%,410.79,1,0,1,1,0%,0.0024,0.000005556,0.002394444,73764129.19,99.76,147705718.2
PF00006762,DSK00005381,OFF00001002,C,7/11/2011,"165,066,000",M,0.01332,CHF,0.531492857,"165,065,083",7/11/2011,no_in_code,7/12/2011,E,no_hedge_value,TRUE,0%,917.03,1,0,1,1,0%,0.0024,0.000005556,0.002394444,164668926.8,99.76,329734009.8
PF00006821,DSK00005394,OFF00001002,B,7/18/2011,"23,430,000",N,0.01332,GBP,1.583006191,"23,417,489",7/15/2011,no_in_code,8/17/2011,C,no_hedge_value,TRUE,1%,"12,510.71",33,-3,30,33,1%,0.0078,0.000534246,0.007265754,23234832.59,99.22,46652321.59
PF00006774,DSK00005387,OFF00001001,A,7/12/2011,"18,183,000",T,0.01332,USD,0.745226191,"18,182,374",7/12/2011,no_in_code,7/13/2011,A,no_hedge_value,TRUE,1%,626.28,1,0,1,1,1%,0.01488,0.000034444,0.014845556,17911820.27,98.512,36094194.27
PF00006820,DSK00005394,OFF00001002,B,7/18/2011,"38,500,000",T,0.01332,USD,0.745226191,"38,450,975",7/15/2011,no_in_code,8/17/2011,B,no_hedge_value,TRUE,2%,"49,024.99",33,-3,30,33,2%,0.01836,0.001275,0.017085,37745015.1,98.164,76195990.1
PF00006703,DSK00005351,OFF00001001,D,7/4/2011,"57,200,000",Z,0.01332,EUR,,"56,955,637",7/4/2011,no_in_code,8/3/2011,E,no_hedge_value,no_status,6%,"244,363.09",30,0,30,30,6%,0.06264,0.004290411,0.058349589,53387935.9,93.736,110343572.9
PF00006705,DSK00005352,OFF00001001,D,7/4/2011,"88,110,000",Z,0.01332,EUR,,"87,733,587",7/4/2011,no_in_code,8/3/2011,E,no_hedge_value,no_status,6%,"376,413.14",30,0,30,30,6%,0.06264,0.004290411,0.058349589,82237955.11,93.736,169971542.1
PF00006707,DSK00005352,OFF00001001,D,7/4/2011,"143,000,000",Z,0.01332,EUR,,"142,389,092",7/4/2011,no_in_code,8/3/2011,E,no_hedge_value,no_status,6%,"610,907.72",30,0,30,30,6%,0.06264,0.004290411,0.058349589,133469839.3,93.736,275858931.3
PF00006824,DSK00005407,OFF00001002,C,7/15/2011,"10,010,000",M,0.01332,CHF,0.531492857,"10,006,697",7/15/2011,no_in_code,8/17/2011,E,no_hedge_value,TRUE,0%,"3,303.30",33,0,33,33,0%,0.00432,0.000330109,0.003989891,9963468.069,99.568,19970165.07
PF00006825,DSK00005408,OFF00001001,D,7/18/2011,"121,550,000",Z,0.01332,EUR,,"121,030,728",7/18/2011,no_in_code,8/17/2011,E,no_hedge_value,no_status,6%,"519,271.56",30,0,30,30,6%,0.06264,0.004290411,0.058349589,113449363.2,93.736,234480091.2
PF00006827,DSK00005408,OFF00001001,D,7/18/2011,"84,700,000",Z,0.01332,EUR,,"84,338,155",7/18/2011,no_in_code,8/17/2011,E,no_hedge_value,no_status,6%,"361,845.34",30,0,30,30,6%,0.06264,0.004290411,0.058349589,79055212.97,93.736,163393368
PF00006828,DSK00005409,OFF00001002,C,7/18/2011,"89,276,000",M,0.01332,CHF,0.531492857,"89,271,338",7/18/2011,no_in_code,7/22/2011,E,no_hedge_value,TRUE,1%,"4,662.25",4,0,4,4,1%,0.00564,0.000052226,0.005587841,88767841.67,99.4359933,178039179.7
PF00006829,DSK00005409,OFF00001002,C,7/18/2011,"295,724,000",M,0.01332,CHF,0.531492857,"295,708,556",7/18/2011,no_in_code,7/22/2011,E,no_hedge_value,TRUE,1%,"15,443.55",4,0,4,4,1%,0.00564,0.000052226,0.005587841,294040739.9,99.4359933,589749295.9
PF00006830,DSK00005410,OFF00001002,C,7/18/2011,"55,000,000",M,0.01332,CHF,0.531492857,"54,994,683",7/18/2011,no_in_code,7/27/2011,E,no_hedge_value,TRUE,0%,"5,316.73",9,0,9,9,0%,0.00464,0.000096677,0.004543374,54739504.87,99.5359949,109734187.9
PF00006831,DSK00005394,OFF00001002,C,7/18/2011,"10,010,000",M,0.01332,CHF,0.531492857,"10,006,797",7/18/2011,no_in_code,8/17/2011,E,no_hedge_value,TRUE,0%,"3,203.23",30,0,30,30,0%,0.00461,0.000320105,0.004287943,9960685.199,99.5391952,19967482.2
PF00006832,DSK00005411,OFF00001001,A,7/18/2011,"44,000,000",T,0.01332,USD,0.745226191,"43,997,996",7/18/2011,no_in_code,7/19/2011,A,no_hedge_value,TRUE,2%,"2,004.35",1,0,1,1,2%,0.01968,0.000045556,0.019634445,43132115.44,98.032,87130111.44
PF00006836,DSK00005411,OFF00001002,C,7/18/2011,"192,951,000",M,0.01332,CHF,0.531492857,"192,949,874",7/18/2011,no_in_code,7/19/2011,E,no_hedge_value,TRUE,0%,"1,125.55",1,0,1,1,0%,0.00252,0.000005833,0.002514167,192463640.3,99.748,385413514.3
PF00006837,DSK00005412,OFF00001002,C,7/18/2011,"110,627,000",M,0.01332,CHF,0.531492857,"110,620,270",7/18/2011,no_in_code,7/25/2011,E,no_hedge_value,TRUE,0%,"6,729.83",7,0,7,7,0%,0.00438,0.000060837,0.004319178,110135751.6,99.5619985,220756021.6
PF00006838,DSK00005412,OFF00001002,C,7/19/2011,"21,373,000",M,0.01332,CHF,0.531492857,"21,371,700",7/18/2011,no_in_code,7/25/2011,E,no_hedge_value,TRUE,0%,"1,300.20",7,-1,6,7,0%,0.00438,0.000060838,0.004319178,21278091.63,99.5619985,42649791.63
PF00006840,DSK00005413,OFF00001002,C,7/19/2011,"28,600,000",M,0.01332,CHF,0.531492857,"28,595,774",7/18/2011,no_in_code,8/3/2011,E,no_hedge_value,TRUE,0%,"4,226.46",16,-1,15,16,0%,0.00426,0.0001478,0.004108215,28474069.96,99.5743985,57069843.96
PF00006842,DSK00005415,OFF00001001,A,7/18/2011,"44,000,000",T,0.01332,USD,0.745226191,"43,972,981",7/18/2011,no_in_code,8/2/2011,A,no_hedge_value,TRUE,2%,"27,018.95",15,0,15,15,2%,0.01896,0.000614444,0.018345556,43139253.28,98.104,87112234.28
PF00006843,DSK00005415,OFF00001001,A,7/19/2011,"66,000,000",T,0.01332,USD,0.745226191,"65,958,190",7/18/2011,no_in_code,8/2/2011,A,no_hedge_value,TRUE,2%,"41,810.16",15,-1,14,15,2%,0.01956,0.000633889,0.018926111,64668047.8,98.044,130626237.8
PF00006844,DSK00005416,OFF00001001,A,7/18/2011,"16,500,000",T,0.01332,USD,0.745226191,"16,494,868",7/18/2011,no_in_code,7/26/2011,A,no_hedge_value,TRUE,2%,"5,131.74",8,0,8,8,2%,0.0192,0.000311111,0.018888889,16178166.53,98.08,32673034.53
PF00006960,DSK00005464,OFF00001002,C,7/29/2011,"98,472,000",M,0.01332,CHF,0.531492857,"98,459,554",7/29/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%,"12,445.81",11,0,11,11,0%,0.00496,0.000126405,0.00483725,97970834.74,99.5036345,196430388.7
PF00006962,DSK00005465,OFF00001002,C,7/29/2011,"39,556,000",M,0.01332,CHF,0.531492857,"39,551,308",7/29/2011,no_in_code,8/8/2011,E,no_hedge_value,TRUE,1%,"4,691.80",10,0,10,10,1%,0.00512,0.000118626,0.005005393,39348646.35,99.4875981,78899954.35
PF00006963,DSK00005466,OFF00001002,C,7/29/2011,"5,500,000",M,0.01332,CHF,0.531492857,"5,499,745",7/29/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,1%,255.14,4,0,4,4,1%,0.00501,0.000046391,0.004963629,5472191.168,99.498998,10971936.17
PF00006965,DSK00005468,OFF00001001,A,7/29/2011,"44,000,000",T,0.01332,USD,0.745226191,"43,995,637",7/29/2011,no_in_code,8/1/2011,A,no_hedge_value,TRUE,1%,"4,362.90",3,0,3,3,1%,0.01428,0.000099167,0.014180833,43367379.3,98.572,87363016.3
PF00006966,DSK00005468,OFF00001002,C,7/29/2011,"269,489,000",M,0.01332,CHF,0.531492857,"269,483,386",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"5,614.35",3,0,3,3,0%,0.003,0.000020834,0.002979166,268674935.8,99.7,538158321.8
PF00006967,DSK00005468,OFF00001002,C,7/29/2011,"445,511,000",M,0.01332,CHF,0.531492857,"445,501,719",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"9,281.48",3,0,3,3,0%,0.003,0.000020834,0.002979166,444165213.8,99.7,889666932.8
PF00006968,DSK00005468,OFF00001002,C,7/29/2011,"60,500,000",M,0.01332,CHF,0.531492857,"60,498,588",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"1,411.67",3,0,3,3,0%,0.00336,0.000023334,0.003336666,60295312.74,99.664,120793900.7
PF00006970,DSK00005468,OFF00001002,C,7/29/2011,"154,000,000",M,0.01332,CHF,0.531492857,"153,996,407",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"3,593.33",3,0,3,3,0%,0.00336,0.000023334,0.003336666,153478979.1,99.664,307475386.1
PF00006972,DSK00005468,OFF00001002,C,7/29/2011,"110,000,000",M,0.01332,CHF,0.531492857,"109,997,433",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"2,566.67",3,0,3,3,0%,0.00336,0.000023334,0.003336666,109627841.6,99.664,219625274.6
PF00006973,DSK00005468,OFF00001002,C,7/29/2011,"44,000,000",M,0.01332,CHF,0.531492857,"43,998,900",7/29/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"1,100.00",3,0,3,3,0%,0.0036,0.000025001,0.003574999,43840503.96,99.64,87839403.96
PF00006974,DSK00005466,OFF00001002,C,7/29/2011,"93,940,000",M,0.01332,CHF,0.531492857,"93,936,347",7/29/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,0%,"3,653.22",4,0,4,4,0%,0.0042,0.00003889,0.00416111,93541814.34,99.58,187478161.3
PF00006975,DSK00005466,OFF00001002,C,7/29/2011,"22,176,000",M,0.01332,CHF,0.531492857,"22,175,138",7/29/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,0%,862.4,4,0,4,4,0%,0.0042,0.00003889,0.00416111,22082002.42,99.58,44257140.42
PF00007034,DSK00005484,OFF00001002,C,8/4/2011,"79,200,000",M,0.01434,CHF,0.358681304,"79,185,480",8/4/2011,no_in_code,8/19/2011,E,no_hedge_value,TRUE,1%,"14,520.00",15,0,15,15,1%,0.00528,0.000183367,0.005096633,78767380.67,99.472,157952860.7
PF00007054,DSK00005491,OFF00001002,C,8/8/2011,"9,141,000",M,0.01434,CHF,0.358681304,"9,140,165",8/8/2011,no_in_code,8/12/2011,E,no_hedge_value,TRUE,1%,835.39,4,0,4,4,1%,0.00987,0.000091398,0.009778602,9049951.571,99.013,18190116.57
PF00007057,DSK00005493,OFF00001001,A,8/8/2011,"146,014,000",T,0.01434,USD,0.744516522,"146,009,498",8/8/2011,no_in_code,8/9/2011,A,no_hedge_value,TRUE,1%,"4,501.96",1,0,1,1,1%,0.01332,0.000030833,0.013289167,144064651.5,98.668,290074149.5
PF00007061,DSK00005493,OFF00001002,C,8/8/2011,"304,216,000",M,0.01434,CHF,0.358681304,"304,213,465",8/8/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%,"2,535.13",1,0,1,1,0%,0.0036,0.000008333,0.003591667,303118296.5,99.64,607331761.5
PF00007062,DSK00005493,OFF00001001,A,8/8/2011,"110,000,000",T,0.01434,USD,0.744516522,"109,996,608",8/8/2011,no_in_code,8/9/2011,A,no_hedge_value,TRUE,1%,"3,391.56",1,0,1,1,1%,0.01332,0.000030833,0.013289167,108531453.2,98.668,218528061.2
PF00007064,DSK00005496,OFF00001002,C,8/8/2011,"44,000,000",M,0.01434,CHF,0.358681304,"43,996,321",8/8/2011,no_in_code,8/15/2011,E,no_hedge_value,TRUE,1%,"3,678.89",7,0,7,7,1%,0.00516,0.000083618,0.005076382,43769299.98,99.484,87765620.98
PF00006754,DSK00005378,OFF00001001,D,7/11/2011,"36,080,000",Z,0.01332,EUR,,"35,925,569",7/11/2011,no_in_code,8/10/2011,E,no_hedge_value,no_status,6%,"154,430.73",30,0,30,30,6%,0.06276,0.00429863,0.05846137,33670880.29,93.724,69596449.29
PF00006755,DSK00005378,OFF00001001,D,7/11/2011,"9,900,000",Z,0.01332,EUR,,"9,857,626",7/11/2011,no_in_code,8/10/2011,E,no_hedge_value,no_status,6%,"42,374.29",30,0,30,30,6%,0.06276,0.00429863,0.05846137,9238961.392,93.724,19096587.39
PF00006809,DSK00005402,OFF00001001,D,7/15/2011,"11,110,000",Z,0.01332,EUR,,"11,060,494",7/15/2011,no_in_code,8/15/2011,E,no_hedge_value,no_status,6%,"49,505.56",31,0,31,31,6%,0.06324,0.00447589,0.05876411,10361028.36,93.676,21421522.36
PF00006810,DSK00005402,OFF00001001,D,7/15/2011,"33,000,000",Z,0.01332,EUR,,"32,852,954",7/15/2011,no_in_code,8/15/2011,E,no_hedge_value,no_status,6%,"147,046.22",31,0,31,31,6%,0.06324,0.00447589,0.05876411,30775333.19,93.676,63628287.19
PF00006811,DSK00005403,OFF00001001,D,7/15/2011,"162,910,000",Z,0.01332,EUR,,"162,184,082",7/15/2011,no_in_code,8/15/2011,E,no_hedge_value,no_status,6%,"725,918.18",31,0,31,31,6%,0.06324,0.00447589,0.05876411,151927560.7,93.676,314111642.7
PF00006845,DSK00005418,OFF00001002,C,7/18/2011,"132,000,000",M,0.01332,CHF,0.531492857,"131,991,530",7/18/2011,no_in_code,7/25/2011,E,no_hedge_value,TRUE,0%,"8,470.00",7,0,7,7,0%,0.00396,0.000064171,0.003895829,131468843.5,99.604,263460373.5
PF00006846,DSK00005418,OFF00001002,C,7/18/2011,"84,700,000",M,0.01332,CHF,0.531492857,"84,694,565",7/18/2011,no_in_code,7/25/2011,E,no_hedge_value,TRUE,0%,"5,434.92",7,0,7,7,0%,0.00396,0.000064171,0.003895829,84359174.52,99.604,169053739.5
PF00006854,DSK00005424,OFF00001001,A,7/19/2011,"66,000,000",T,0.01332,USD,0.745226191,"65,918,481",7/19/2011,no_in_code,8/17/2011,A,no_hedge_value,TRUE,2%,"81,519.19",29,0,29,29,2%,0.01908,0.001236667,0.017843333,64660756.38,98.092,130579237.4
PF00006855,DSK00005425,OFF00001001,A,7/19/2011,"93,830,000",T,0.01332,USD,0.745226191,"93,707,399",7/19/2011,no_in_code,8/19/2011,A,no_hedge_value,TRUE,2%,"122,600.51",31,0,31,31,2%,0.01884,0.001308333,0.017531667,91941951.6,98.116,185649350.6
PF00006858,DSK00005423,OFF00001002,C,7/19/2011,"280,687,000",M,0.01332,CHF,0.531492857,"280,685,441",7/19/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,0%,"1,559.37",1,0,1,1,0%,0.0024,0.000005556,0.002394444,280011795.9,99.76,560697236.9
PF00006860,DSK00005423,OFF00001002,C,7/19/2011,"351,780,000",M,0.01332,CHF,0.531492857,"351,778,046",7/19/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,0%,"1,954.33",1,0,1,1,0%,0.0024,0.000005556,0.002394444,350933778.7,99.76,702711824.7
PF00006861,DSK00005416,OFF00001002,C,7/19/2011,"16,500,000",M,0.01332,CHF,0.531492857,"16,499,005",7/19/2011,no_in_code,7/26/2011,E,no_hedge_value,TRUE,0%,994.58,7,0,7,7,0%,0.00372,0.000060281,0.003659719,16437628.7,99.628,32936633.7
PF00006862,DSK00005427,OFF00001002,C,7/20/2011,"27,500,000",M,0.01332,CHF,0.531492857,"27,498,228",7/20/2011,no_in_code,7/26/2011,E,no_hedge_value,TRUE,0%,"1,772.23",6,0,6,6,0%,0.00464,0.000064449,0.004575569,27370635.73,99.5359982,54868863.73
PF00006863,DSK00005428,OFF00001002,C,7/20/2011,"25,309,900",M,0.01332,CHF,0.531492857,"25,308,557",7/20/2011,no_in_code,7/25/2011,E,no_hedge_value,TRUE,0%,"1,342.84",5,0,5,5,0%,0.00458,0.000053059,0.004530959,25192542.12,99.5415982,50501099.12
PF00006866,DSK00005425,OFF00001001,A,7/20/2011,"165,000,000",T,0.01332,USD,0.745226191,"164,799,494",7/20/2011,no_in_code,8/19/2011,A,no_hedge_value,TRUE,2%,"200,506.05",30,0,30,30,2%,0.01752,0.001216667,0.016303333,161912206.9,98.248,326711700.9
PF00006867,DSK00005430,OFF00001001,A,7/20/2011,"110,000,000",T,0.01332,USD,0.745226191,"109,970,064",7/20/2011,no_in_code,7/27/2011,A,no_hedge_value,TRUE,2%,"29,936.30",7,0,7,7,2%,0.0168,0.000272222,0.016527778,108122566.9,98.32,218092630.9
PF00006868,DSK00005431,OFF00001001,A,7/22/2011,"26,400,000",T,0.01332,USD,0.745226191,"26,392,815",7/20/2011,no_in_code,7/29/2011,A,no_hedge_value,TRUE,2%,"7,184.71",9,-2,7,9,2%,0.0168,0.000272222,0.016527778,25949415.71,98.32,52342230.71
PF00006869,DSK00005429,OFF00001002,C,7/20/2011,"275,000,000",M,0.01332,CHF,0.531492857,"274,998,472",7/20/2011,no_in_code,7/21/2011,E,no_hedge_value,TRUE,0%,"1,527.78",1,0,1,1,0%,0.0024,0.000005556,0.002394444,274338475.7,99.76,549336947.7
PF00006870,DSK00005429,OFF00001002,C,7/20/2011,"385,000,000",M,0.01332,CHF,0.531492857,"384,997,861",7/20/2011,no_in_code,7/21/2011,E,no_hedge_value,TRUE,0%,"2,138.89",1,0,1,1,0%,0.0024,0.000005556,0.002394444,384073866.1,99.76,769071727.1
PF00006872,DSK00005429,OFF00001002,C,7/20/2011,"110,000,000",M,0.01332,CHF,0.531492857,"109,999,389",7/20/2011,no_in_code,7/21/2011,E,no_hedge_value,TRUE,0%,611.11,1,0,1,1,0%,0.0024,0.000005556,0.002394444,109735390.5,99.76,219734779.5
PF00006873,DSK00005429,OFF00001002,C,7/20/2011,"110,000,000",M,0.01332,CHF,0.531492857,"109,999,389",7/20/2011,no_in_code,7/21/2011,E,no_hedge_value,TRUE,0%,611.11,1,0,1,1,0%,0.0024,0.000005556,0.002394444,109735390.5,99.76,219734779.5
PF00006874,DSK00005432,OFF00001002,C,7/20/2011,"22,000,000",M,0.01332,CHF,0.531492857,"21,998,240",7/20/2011,no_in_code,7/28/2011,E,no_hedge_value,TRUE,0%,"1,760.00",8,0,8,8,0%,0.00432,0.000080006,0.004239994,21903207.6,99.568,43901447.6
PF00006876,DSK00005430,OFF00001002,C,7/20/2011,"24,420,000",M,0.01332,CHF,0.531492857,"24,418,291",7/20/2011,no_in_code,7/27/2011,E,no_hedge_value,TRUE,0%,"1,709.40",7,0,7,7,0%,0.00432,0.000070005,0.004249995,24312803.98,99.568,48731094.98
PF00006879,DSK00005429,OFF00001002,C,7/20/2011,"164,747,000",M,0.01332,CHF,0.531492857,"164,745,993",7/20/2011,no_in_code,7/21/2011,E,no_hedge_value,TRUE,0%,"1,006.79",1,0,1,1,0%,0.00264,0.000006111,0.002633889,164311063.6,99.736,329057056.6
PF00006880,DSK00005430,OFF00001002,C,7/20/2011,"13,200,000",M,0.01332,CHF,0.531492857,"13,199,076",7/20/2011,no_in_code,7/27/2011,E,no_hedge_value,TRUE,0%,924,7,0,7,7,0%,0.00432,0.000070005,0.004249995,13142055.99,99.568,26341131.99
PF00006881,DSK00005433,OFF00001002,C,7/20/2011,"51,150,000",M,0.01332,CHF,0.531492857,"51,138,918",7/20/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%,"11,082.50",20,0,20,20,0%,0.00468,0.000216714,0.004463286,50899587.86,99.532,102038505.9
PF00006883,DSK00005435,OFF00001002,C,7/21/2011,"78,650,000",M,0.01332,CHF,0.531492857,"78,644,778",7/21/2011,no_in_code,7/27/2011,E,no_hedge_value,TRUE,0%,"5,221.51",6,0,6,6,0%,0.00478,0.000066394,0.004713624,78268854.55,99.5219982,156913632.5
PF00006885,DSK00005436,OFF00001002,C,7/21/2011,"19,910,000",M,0.01332,CHF,0.531492857,"19,905,758",7/21/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%,"4,241.95",19,0,19,19,0%,0.00484,0.000213102,0.004631126,19809329.97,99.5155772,39715087.97
PF00006887,DSK00005437,OFF00001001,A,7/21/2011,"44,000,000",T,0.01332,USD,0.745226191,"43,998,399",7/21/2011,no_in_code,7/22/2011,A,no_hedge_value,TRUE,2%,"1,601.05",1,0,1,1,2%,0.01572,0.000036389,0.015683611,43306744.17,98.428,87305143.17
PF00006888,DSK00005438,OFF00001002,B,7/21/2011,"44,000,000",U,0.01332,JPY,0.559586667,"43,993,621",7/21/2011,no_in_code,8/23/2011,F,no_hedge_value,TRUE,0%,"6,379.08",33,0,33,33,0%,0.00216,0.000145,0.002015,43898594.78,99.784,87892215.78
PF00006891,DSK00005437,OFF00001002,C,7/21/2011,"384,747,000",M,0.01332,CHF,0.531492857,"384,744,863",7/21/2011,no_in_code,7/22/2011,E,no_hedge_value,TRUE,0%,"2,137.48",1,0,1,1,0%,0.0024,0.000005556,0.002394444,383821475.3,99.76,768566338.3
PF00006892,DSK00005437,OFF00001002,C,7/21/2011,"406,153,000",M,0.01332,CHF,0.531492857,"406,150,744",7/21/2011,no_in_code,7/22/2011,E,no_hedge_value,TRUE,0%,"2,256.41",1,0,1,1,0%,0.0024,0.000005556,0.002394444,405175982.2,99.76,811326726.2
PF00006894,DSK00005439,OFF00001002,C,7/22/2011,"33,000,000",M,0.01332,CHF,0.531492857,"32,996,388",7/22/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"3,611.68",10,0,10,10,0%,0.00473,0.000109457,0.004618561,32840380.48,99.5271982,65836768.48
PF00006895,DSK00005440,OFF00001002,C,7/22/2011,"3,300,000",M,0.01332,CHF,0.531492857,"3,299,627",7/22/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,0%,373.08,11,0,11,11,0%,0.00444,0.000113067,0.00432695,3284976.6,99.5559983,6584603.6
PF00006896,DSK00005441,OFF00001001,A,7/22/2011,"16,940,000",T,0.01332,USD,0.745226191,"16,938,306",7/22/2011,no_in_code,7/25/2011,A,no_hedge_value,TRUE,1%,"1,693.83",3,0,3,3,1%,0.0144,0.0001,0.0143,16694394.39,98.56,33632700.39
PF00006897,DSK00005441,OFF00001001,A,7/22/2011,"27,060,000",T,0.01332,USD,0.745226191,"27,057,294",7/22/2011,no_in_code,7/25/2011,A,no_hedge_value,TRUE,1%,"2,705.73",3,0,3,3,1%,0.0144,0.0001,0.0143,26667668.97,98.56,53724962.97
PF00006899,DSK00005439,OFF00001002,C,7/22/2011,"71,500,000",M,0.01332,CHF,0.531492857,"71,491,917",7/22/2011,no_in_code,8/1/2011,E,no_hedge_value,TRUE,0%,"8,083.47",10,0,10,10,0%,0.00488,0.000113068,0.004770932,71142750.48,99.5116,142634667.5
PF00006739,DSK00005369,OFF00001001,D,7/8/2011,"161,150,000",Z,0.01332,EUR,,"160,437,350",7/8/2011,no_in_code,8/8/2011,E,no_hedge_value,no_status,6%,"712,649.52",31,0,31,31,6%,0.06276,0.004441918,0.058318082,150368301.9,93.724,310805651.9
