portfolio_id,desk_id
PF00009209,DSK00006252
PF00009236,DSK00006262
PF00009297,DSK00006284
PF00009300,DSK00006288
PF00009302,DSK00006289
PF00009306,DSK00006290
PF00009307,DSK00006290
PF00009364,DSK00006315
PF00009367,DSK00006316
PF00009368,DSK00006316
PF00009369,DSK00006317
PF00009377,DSK00006321
PF00009378,DSK00006321
PF00009380,DSK00006322
PF00009381,DSK00006323
PF00009382,DSK00006323
PF00009415,DSK00006334
PF00009416,DSK00006335
PF00009417,DSK00006336
PF00009418,DSK00006335
PF00009420,DSK00006337
PF00009432,DSK00006338
PF00011485,no_desk_id
PF00011486,no_desk_id
PF00011487,no_desk_id
PF00011493,no_desk_id
PF00011494,no_desk_id
PF00011508,no_desk_id
PF00011510,no_desk_id
PF00011540,no_desk_id
PF00011541,no_desk_id
PF00011542,no_desk_id
PF00011555,no_desk_id
PF00011562,no_desk_id
PF00011566,no_desk_id
PF00011567,no_desk_id
PF00011568,no_desk_id
PF00011580,no_desk_id
PF00011581,no_desk_id
PF00011583,no_desk_id
PF00011584,no_desk_id
PF00011590,no_desk_id
PF00011591,no_desk_id
PF00011593,no_desk_id
PF00011594,no_desk_id
PF00011597,no_desk_id
PF00008767,DSK00006079
PF00008768,DSK00006079
PF00008770,DSK00006080
PF00008771,DSK00006081
PF00008773,DSK00006079
PF00008774,DSK00006079
PF00008783,DSK00006086
PF00008784,DSK00006085
PF00008785,DSK00006085
PF00008786,DSK00006085
PF00008809,DSK00006089
PF00008810,DSK00006094
PF00008813,DSK00006089
PF00008822,DSK00006094
PF00008823,DSK00006095
PF00008826,DSK00006100
PF00008827,DSK00006100
PF00008831,DSK00006095
PF00008832,DSK00006095
PF00008834,DSK00006102
PF00008836,DSK00006103
PF00008838,DSK00006097
PF00008839,DSK00006097
PF00008840,DSK00006104
PF00008842,DSK00006099
PF00008843,DSK00006099
PF00008844,DSK00006106
PF00008857,DSK00006109
PF00008858,DSK00006110
PF00009232,DSK00006259
PF00009240,DSK00006263
PF00009244,DSK00006264
PF00009245,DSK00006264
PF00009258,DSK00006270
PF00009260,DSK00006272
PF00009262,DSK00006272
PF00011454,no_desk_id
PF00011455,no_desk_id
PF00011458,no_desk_id
PF00011459,no_desk_id
PF00011460,no_desk_id
PF00011467,no_desk_id
PF00011468,no_desk_id
PF00011587,no_desk_id
PF00011588,no_desk_id
PF00011609,no_desk_id
PF00011610,no_desk_id
PF00011611,no_desk_id
PF00011614,no_desk_id
PF00011615,no_desk_id
PF00011616,no_desk_id
PF00011617,no_desk_id
PF00011618,no_desk_id
PF00011619,no_desk_id
PF00011620,no_desk_id
PF00011621,no_desk_id
PF00011622,no_desk_id
PF00011623,no_desk_id
PF00011625,no_desk_id
PF00011626,no_desk_id
PF00011627,no_desk_id
PF00011628,no_desk_id
PF00011629,no_desk_id
PF00011630,no_desk_id
PF00011632,no_desk_id
PF00011633,no_desk_id
PF00011634,no_desk_id
PF00011635,no_desk_id
PF00008860,DSK00006111
PF00008861,DSK00006111
PF00008863,DSK00006113
PF00008865,DSK00006112
PF00008866,DSK00006112
PF00008869,DSK00006115
PF00008884,DSK00006121
PF00008891,DSK00006119
PF00009031,DSK00006172
PF00009032,DSK00006174
PF00009038,DSK00006178
PF00009039,DSK00006178
PF00009042,DSK00006178
PF00009052,DSK00006182
PF00009053,DSK00006182
PF00009056,DSK00006184
PF00009059,DSK00006185
PF00009060,DSK00006186
PF00009061,DSK00006187
PF00009064,DSK00006184
PF00009065,DSK00006184
PF00009433,DSK00006338
PF00009434,DSK00006338
PF00009435,DSK00006338
PF00009436,DSK00006341
PF00009438,DSK00006341
PF00009439,DSK00006342
PF00009443,DSK00006344
PF00009445,DSK00006345
PF00009450,DSK00006348
PF00009455,DSK00006351
PF00009456,DSK00006352
PF00009457,DSK00006353
PF00009458,DSK00006353
PF00009459,DSK00006353
PF00011388,no_desk_id
PF00011389,no_desk_id
PF00011475,no_desk_id
PF00011489,no_desk_id
PF00011491,no_desk_id
PF00011492,no_desk_id
PF00011693,no_desk_id
PF00011698,no_desk_id
PF00011699,no_desk_id
PF00011700,no_desk_id
PF00011703,no_desk_id
PF00011707,no_desk_id
PF00011708,no_desk_id
PF00011709,no_desk_id
PF00011712,no_desk_id
PF00011714,no_desk_id
PF00011718,no_desk_id
PF00011723,no_desk_id
PF00011736,no_desk_id
PF00011737,no_desk_id
PF00011753,no_desk_id
PF00011755,no_desk_id
PF00011757,no_desk_id
PF00011761,no_desk_id
PF00011762,no_desk_id
PF00011763,no_desk_id
PF00011764,no_desk_id
PF00008488,DSK00005998
PF00008489,DSK00005998
PF00008490,DSK00005999
PF00008491,DSK00006000
PF00008492,DSK00005998
PF00008493,DSK00005998
PF00008519,DSK00006005
PF00008926,DSK00006138
PF00008927,DSK00006132
PF00008929,DSK00006132
PF00008930,DSK00006132
PF00009278,DSK00006274
PF00009279,DSK00006277
PF00009281,DSK00006274
PF00009282,DSK00006274
PF00009284,DSK00006277
PF00009327,DSK00006299
PF00009335,DSK00006303
PF00009336,DSK00006304
PF00009355,DSK00006311
PF00009356,DSK00006311
PF00009357,DSK00006311
PF00009362,DSK00006315
PF00009363,DSK00006315
PF00009388,DSK00006325
PF00009389,DSK00006325
PF00009447,DSK00006347
PF00009448,DSK00006347
PF00009449,DSK00006347
PF00009468,DSK00006356
PF00009469,DSK00006351
PF00009470,DSK00006351
PF00011637,no_desk_id
PF00011642,no_desk_id
PF00011643,no_desk_id
PF00011644,no_desk_id
PF00011646,no_desk_id
PF00011647,no_desk_id
PF00011648,no_desk_id
PF00011649,no_desk_id
PF00011650,no_desk_id
PF00011658,no_desk_id
PF00011680,no_desk_id
PF00011681,no_desk_id
PF00011682,no_desk_id
PF00011683,no_desk_id
PF00011685,no_desk_id
PF00011725,no_desk_id
PF00011726,no_desk_id
PF00011727,no_desk_id
PF00011730,no_desk_id
PF00011731,no_desk_id
PF00011732,no_desk_id
PF00011733,no_desk_id
PF00011734,no_desk_id
PF00011735,no_desk_id
PF00011746,no_desk_id
PF00011747,no_desk_id
PF00011748,no_desk_id
PF00011749,no_desk_id
PF00008521,DSK00006005
PF00008523,DSK00006007
PF00008524,DSK00006007
PF00009498,DSK00006369
PF00009509,DSK00006373
PF00009515,DSK00006374
PF00009647,DSK00006426
PF00009629,DSK00006420
PF00009630,DSK00006420
PF00009631,DSK00006420
PF00009694,DSK00006448
PF00009695,DSK00006448
PF00009655,DSK00006429
PF00009657,DSK00006425
PF00009691,DSK00006446
PF00009692,DSK00006447
PF00009696,DSK00006449
PF00009700,DSK00006451
PF00009713,DSK00006457
PF00009715,DSK00006450
PF00009716,DSK00006458
PF00009759,DSK00006482
PF00009760,DSK00006483
PF00009761,DSK00006483
PF00009762,DSK00006483
PF00009763,DSK00006484
PF00009767,DSK00006485
PF00009769,DSK00006487
PF00009770,DSK00006488
PF00009785,DSK00006493
PF00011771,no_desk_id
PF00011772,no_desk_id
PF00011774,no_desk_id
PF00011862,no_desk_id
PF00011864,no_desk_id
PF00011865,no_desk_id
PF00011866,no_desk_id
PF00011867,no_desk_id
PF00011880,no_desk_id
PF00011882,no_desk_id
PF00011890,no_desk_id
PF00011891,no_desk_id
PF00011892,no_desk_id
PF00011893,no_desk_id
PF00011894,no_desk_id
PF00011895,no_desk_id
PF00011898,no_desk_id
PF00011900,no_desk_id
PF00011901,no_desk_id
PF00011903,no_desk_id
PF00011904,no_desk_id
PF00011907,no_desk_id
PF00011908,no_desk_id
PF00011913,no_desk_id
PF00011914,no_desk_id
PF00011921,no_desk_id
PF00011936,no_desk_id
PF00011939,no_desk_id
PF00011940,no_desk_id
PF00011941,no_desk_id
PF00011942,no_desk_id
PF00009073,DSK00006191
PF00009076,DSK00006191
PF00009077,DSK00006191
PF00009078,DSK00006192
PF00009079,DSK00006192
PF00009080,DSK00006193
PF00009083,DSK00006195
PF00009086,DSK00006197
PF00009087,DSK00006197
PF00009088,DSK00006198
PF00009089,DSK00006199
PF00009091,DSK00006199
PF00009093,DSK00006200
PF00009094,DSK00006200
PF00009111,DSK00006209
PF00009123,DSK00006212
PF00009124,DSK00006212
PF00009127,DSK00006214
PF00009128,DSK00006214
PF00009220,DSK00006250
PF00009224,DSK00006258
PF00009227,DSK00006256
PF00009228,DSK00006256
PF00009350,DSK00006308
PF00009352,DSK00006310
PF00009354,DSK00006310
PF00009473,DSK00006355
PF00009479,DSK00006361
PF00009481,DSK00006361
PF00009482,DSK00006361
PF00009484,DSK00006363
PF00009485,DSK00006363
PF00011350,no_desk_id
PF00011351,no_desk_id
PF00011352,no_desk_id
PF00011353,no_desk_id
PF00011392,no_desk_id
PF00011393,no_desk_id
PF00011394,no_desk_id
PF00011395,no_desk_id
PF00011396,no_desk_id
PF00011397,no_desk_id
PF00011406,no_desk_id
PF00011407,no_desk_id
PF00011408,no_desk_id
PF00011409,no_desk_id
PF00011410,no_desk_id
PF00011411,no_desk_id
PF00011413,no_desk_id
PF00011420,no_desk_id
PF00011421,no_desk_id
PF00011422,no_desk_id
PF00011426,no_desk_id
PF00011429,no_desk_id
PF00011430,no_desk_id
PF00011518,no_desk_id
PF00011532,no_desk_id
PF00011534,no_desk_id
PF00011651,no_desk_id
PF00008937,DSK00006141
PF00008938,DSK00006142
PF00008943,DSK00006144
PF00008952,DSK00006148
PF00008947,DSK00006139
PF00008948,DSK00006145
PF00008949,DSK00006145
PF00008955,DSK00006149
PF00008963,DSK00006142
PF00009358,DSK00006313
PF00008965,DSK00006151
PF00008976,DSK00006153
PF00009359,DSK00006314
PF00009370,DSK00006318
PF00009371,DSK00006318
PF00009372,DSK00006318
PF00009374,DSK00006320
PF00009375,DSK00006318
PF00009376,DSK00006321
PF00009379,DSK00006318
PF00009654,DSK00006426
PF00009794,DSK00006499
PF00009797,DSK00006500
PF00009801,DSK00006501
PF00009802,DSK00006501
PF00009803,DSK00006501
PF00009804,DSK00006502
PF00009833,DSK00006517
PF00009841,DSK00006517
PF00009842,DSK00006517
PF00009845,DSK00006521
PF00009850,DSK00006519
PF00011943,no_desk_id
PF00011944,no_desk_id
PF00011950,no_desk_id
PF00011955,no_desk_id
PF00011956,no_desk_id
PF00011957,no_desk_id
PF00011959,no_desk_id
PF00011963,no_desk_id
PF00011967,no_desk_id
PF00011968,no_desk_id
PF00011969,no_desk_id
PF00011971,no_desk_id
PF00011972,no_desk_id
PF00011973,no_desk_id
PF00011974,no_desk_id
PF00011996,no_desk_id
PF00012004,no_desk_id
PF00012006,no_desk_id
PF00012007,no_desk_id
PF00012008,no_desk_id
PF00012009,no_desk_id
PF00012010,no_desk_id
PF00012011,no_desk_id
PF00012012,no_desk_id
PF00012019,no_desk_id
PF00012020,no_desk_id
PF00012021,no_desk_id
PF00012023,no_desk_id
PF00012024,no_desk_id
PF00012025,no_desk_id
PF00012028,no_desk_id
PF00012040,no_desk_id
PF00008709,DSK00006059
PF00008710,DSK00006058
PF00008712,DSK00006058
PF00008713,DSK00006058
PF00008714,DSK00006060
PF00008715,DSK00006061
PF00008716,DSK00006061
PF00009019,DSK00006169
PF00009024,DSK00006170
PF00009486,DSK00006363
PF00009493,DSK00006366
PF00009494,DSK00006367
PF00009496,DSK00006363
PF00009497,DSK00006368
PF00009499,DSK00006368
PF00009500,DSK00006368
PF00009511,DSK00006374
PF00009512,DSK00006374
PF00009517,DSK00006377
PF00009518,DSK00006376
PF00009519,DSK00006377
PF00009520,DSK00006377
PF00009527,DSK00006381
PF00009546,DSK00006382
PF00009547,DSK00006390
PF00009548,DSK00006390
PF00009549,DSK00006390
PF00009557,DSK00006394
PF00009558,DSK00006394
PF00009559,DSK00006394
PF00009561,DSK00006394
PF00009702,DSK00006453
PF00009717,DSK00006459
PF00009720,DSK00006460
PF00009723,DSK00006462
PF00011519,no_desk_id
PF00011520,no_desk_id
PF00011523,no_desk_id
PF00011526,no_desk_id
PF00011527,no_desk_id
PF00011528,no_desk_id
PF00011529,no_desk_id
PF00011549,no_desk_id
PF00011551,no_desk_id
PF00011553,no_desk_id
PF00011554,no_desk_id
PF00011559,no_desk_id
PF00011560,no_desk_id
PF00011660,no_desk_id
PF00011661,no_desk_id
PF00011663,no_desk_id
PF00011665,no_desk_id
PF00011666,no_desk_id
PF00011668,no_desk_id
PF00011669,no_desk_id
PF00011670,no_desk_id
PF00011671,no_desk_id
PF00011672,no_desk_id
PF00011675,no_desk_id
PF00009605,DSK00006411
PF00009611,DSK00006415
PF00009615,DSK00006411
PF00009622,DSK00006412
PF00009624,DSK00006412
PF00009626,DSK00006419
PF00009855,DSK00006523
PF00009857,DSK00006527
PF00009882,DSK00006540
PF00009888,DSK00006542
PF00009889,DSK00006542
PF00009890,DSK00006542
PF00009892,DSK00006538
PF00009895,DSK00006545
PF00009897,DSK00006547
PF00009898,DSK00006547
PF00009902,DSK00006544
PF00009903,DSK00006544
PF00009924,DSK00006557
PF00009925,DSK00006558
PF00009932,DSK00006555
PF00009934,DSK00006555
PF00009936,DSK00006562
PF00011436,no_desk_id
PF00011443,no_desk_id
PF00011444,no_desk_id
PF00011446,no_desk_id
PF00011447,no_desk_id
PF00012041,no_desk_id
PF00012042,no_desk_id
PF00012044,no_desk_id
PF00012045,no_desk_id
PF00012048,no_desk_id
PF00012050,no_desk_id
PF00012051,no_desk_id
PF00012052,no_desk_id
PF00012054,no_desk_id
PF00012055,no_desk_id
PF00012056,no_desk_id
PF00012058,no_desk_id
PF00012059,no_desk_id
PF00012062,no_desk_id
PF00012066,no_desk_id
PF00012072,no_desk_id
PF00012079,no_desk_id
PF00012080,no_desk_id
PF00012081,no_desk_id
PF00012083,no_desk_id
PF00012084,no_desk_id
PF00012086,no_desk_id
PF00012096,no_desk_id
PF00008923,DSK00006136
PF00009746,DSK00006475
PF00009749,DSK00006476
PF00009755,DSK00006479
PF00009953,no_desk_id
PF00009955,no_desk_id
PF00010052,no_desk_id
PF00010234,no_desk_id
PF00010235,no_desk_id
PF00010237,no_desk_id
PF00010238,no_desk_id
PF00010239,no_desk_id
PF00010240,no_desk_id
PF00010242,no_desk_id
PF00010243,no_desk_id
PF00010245,no_desk_id
PF00010246,no_desk_id
PF00010247,no_desk_id
PF00010259,no_desk_id
PF00010317,no_desk_id
PF00010318,no_desk_id
PF00010321,no_desk_id
PF00010322,no_desk_id
PF00010327,no_desk_id
PF00010328,no_desk_id
PF00010329,no_desk_id
PF00011495,no_desk_id
PF00011498,no_desk_id
PF00011499,no_desk_id
PF00011500,no_desk_id
PF00011501,no_desk_id
PF00011502,no_desk_id
PF00011505,no_desk_id
PF00011575,no_desk_id
PF00011598,no_desk_id
PF00011601,no_desk_id
PF00011605,no_desk_id
PF00011607,no_desk_id
PF00011750,no_desk_id
PF00011751,no_desk_id
PF00011766,no_desk_id
PF00011770,no_desk_id
PF00011775,no_desk_id
PF00011778,no_desk_id
PF00011779,no_desk_id
PF00011780,no_desk_id
PF00011781,no_desk_id
PF00011782,no_desk_id
PF00011787,no_desk_id
PF00011788,no_desk_id
PF00011789,no_desk_id
PF00011798,no_desk_id
PF00011800,no_desk_id
PF00008506,DSK00006003
PF00008508,DSK00006003
PF00008511,DSK00006003
PF00008761,DSK00006078
PF00009815,DSK00006508
PF00009817,DSK00006508
PF00009824,DSK00006512
PF00009946,no_desk_id
PF00009949,no_desk_id
PF00009950,no_desk_id
PF00009952,no_desk_id
PF00009956,no_desk_id
PF00009972,no_desk_id
PF00009973,no_desk_id
PF00009975,no_desk_id
PF00009976,no_desk_id
PF00009977,no_desk_id
PF00009981,no_desk_id
PF00009990,no_desk_id
PF00009992,no_desk_id
PF00010008,no_desk_id
PF00010009,no_desk_id
PF00011462,no_desk_id
PF00011463,no_desk_id
PF00011464,no_desk_id
PF00011465,no_desk_id
PF00011466,no_desk_id
PF00011677,no_desk_id
PF00011678,no_desk_id
PF00011679,no_desk_id
PF00012097,no_desk_id
PF00012098,no_desk_id
PF00012099,no_desk_id
PF00012103,no_desk_id
PF00012105,no_desk_id
PF00012117,no_desk_id
PF00012118,no_desk_id
PF00012122,no_desk_id
PF00012123,no_desk_id
PF00012124,no_desk_id
PF00012125,no_desk_id
PF00012126,no_desk_id
PF00012128,no_desk_id
PF00012135,no_desk_id
PF00012136,no_desk_id
PF00012137,no_desk_id
PF00012145,no_desk_id
PF00012147,no_desk_id
PF00012166,no_desk_id
PF00012184,no_desk_id
PF00012218,no_desk_id
PF00008420,DSK00005978
PF00008421,DSK00005978
PF00009488,DSK00006364
PF00009491,DSK00006364
PF00009492,DSK00006365
PF00009501,DSK00006370
PF00009502,DSK00006371
PF00009503,DSK00006369
PF00009504,DSK00006369
PF00009505,DSK00006369
PF00009506,DSK00006369
PF00009507,DSK00006372
PF00009514,DSK00006375
PF00010331,no_desk_id
PF00010332,no_desk_id
PF00010333,no_desk_id
PF00010336,no_desk_id
PF00010337,no_desk_id
PF00010338,no_desk_id
PF00010350,no_desk_id
PF00010353,no_desk_id
PF00010354,no_desk_id
PF00010357,no_desk_id
PF00010365,no_desk_id
PF00010368,no_desk_id
PF00011802,no_desk_id
PF00011803,no_desk_id
PF00011804,no_desk_id
PF00011805,no_desk_id
PF00011811,no_desk_id
PF00011812,no_desk_id
PF00011826,no_desk_id
PF00011829,no_desk_id
PF00011839,no_desk_id
PF00011849,no_desk_id
PF00011850,no_desk_id
PF00011842,no_desk_id
PF00011844,no_desk_id
PF00011851,no_desk_id
PF00011852,no_desk_id
PF00011853,no_desk_id
PF00011855,no_desk_id
PF00011857,no_desk_id
PF00011858,no_desk_id
PF00011859,no_desk_id
PF00011863,no_desk_id
PF00011868,no_desk_id
PF00011869,no_desk_id
PF00011870,no_desk_id
PF00011871,no_desk_id
PF00011873,no_desk_id
PF00011874,no_desk_id
PF00011875,no_desk_id
PF00010013,no_desk_id
PF00010014,no_desk_id
PF00010045,no_desk_id
PF00010046,no_desk_id
PF00010049,no_desk_id
PF00010050,no_desk_id
PF00010054,no_desk_id
PF00010055,no_desk_id
PF00010057,no_desk_id
PF00010059,no_desk_id
PF00010063,no_desk_id
PF00010066,no_desk_id
PF00010067,no_desk_id
PF00010068,no_desk_id
PF00010069,no_desk_id
PF00010117,no_desk_id
PF00010118,no_desk_id
PF00010119,no_desk_id
PF00010120,no_desk_id
PF00010131,no_desk_id
PF00010132,no_desk_id
PF00010140,no_desk_id
PF00010151,no_desk_id
PF00010156,no_desk_id
PF00010157,no_desk_id
PF00010159,no_desk_id
PF00010161,no_desk_id
PF00010162,no_desk_id
PF00010163,no_desk_id
PF00011324,no_desk_id
PF00011327,no_desk_id
PF00011328,no_desk_id
PF00011329,no_desk_id
PF00011687,no_desk_id
PF00011688,no_desk_id
PF00011689,no_desk_id
PF00011691,no_desk_id
PF00011692,no_desk_id
PF00011695,no_desk_id
PF00011696,no_desk_id
PF00011701,no_desk_id
PF00011702,no_desk_id
PF00011704,no_desk_id
PF00011705,no_desk_id
PF00011711,no_desk_id
PF00011713,no_desk_id
PF00011719,no_desk_id
PF00011720,no_desk_id
PF00011724,no_desk_id
PF00011739,no_desk_id
PF00011740,no_desk_id
PF00011741,no_desk_id
PF00011742,no_desk_id
PF00008468,DSK00005993
PF00008469,DSK00005994
PF00010370,no_desk_id
PF00010371,no_desk_id
PF00010372,no_desk_id
PF00010375,no_desk_id
PF00010376,no_desk_id
PF00010380,no_desk_id
PF00010381,no_desk_id
PF00010382,no_desk_id
PF00010383,no_desk_id
PF00010384,no_desk_id
PF00010388,no_desk_id
PF00010393,no_desk_id
PF00010394,no_desk_id
PF00010404,no_desk_id
PF00010427,no_desk_id
PF00010428,no_desk_id
PF00010429,no_desk_id
PF00010435,no_desk_id
PF00010436,no_desk_id
PF00010437,no_desk_id
PF00010438,no_desk_id
PF00010439,no_desk_id
PF00010440,no_desk_id
PF00010441,no_desk_id
PF00010443,no_desk_id
PF00010478,no_desk_id
PF00011477,no_desk_id
PF00011478,no_desk_id
PF00011482,no_desk_id
PF00011484,no_desk_id
PF00011877,no_desk_id
PF00011878,no_desk_id
PF00011883,no_desk_id
PF00011884,no_desk_id
PF00011886,no_desk_id
PF00011888,no_desk_id
PF00011896,no_desk_id
PF00011909,no_desk_id
PF00011910,no_desk_id
PF00011911,no_desk_id
PF00011916,no_desk_id
PF00011918,no_desk_id
PF00011919,no_desk_id
PF00011922,no_desk_id
PF00011924,no_desk_id
PF00011925,no_desk_id
PF00011926,no_desk_id
PF00011927,no_desk_id
PF00011928,no_desk_id
PF00011930,no_desk_id
PF00011932,no_desk_id
PF00011933,no_desk_id
PF00011934,no_desk_id
PF00011937,no_desk_id
PF00011938,no_desk_id
PF00009945,no_desk_id
PF00009957,no_desk_id
PF00009959,no_desk_id
PF00009961,no_desk_id
PF00009966,no_desk_id
PF00009967,no_desk_id
PF00009970,no_desk_id
PF00009971,no_desk_id
PF00009993,no_desk_id
PF00009999,no_desk_id
PF00010000,no_desk_id
PF00010001,no_desk_id
PF00010002,no_desk_id
PF00010003,no_desk_id
PF00010004,no_desk_id
PF00010006,no_desk_id
PF00010022,no_desk_id
PF00010023,no_desk_id
PF00010024,no_desk_id
PF00010030,no_desk_id
PF00010031,no_desk_id
PF00010033,no_desk_id
PF00010036,no_desk_id
PF00010037,no_desk_id
PF00010039,no_desk_id
PF00010040,no_desk_id
PF00010042,no_desk_id
PF00010043,no_desk_id
PF00010071,no_desk_id
PF00010074,no_desk_id
PF00010076,no_desk_id
PF00010080,no_desk_id
PF00010081,no_desk_id
PF00010082,no_desk_id
PF00010084,no_desk_id
PF00010085,no_desk_id
PF00010087,no_desk_id
PF00010088,no_desk_id
PF00010090,no_desk_id
PF00010092,no_desk_id
PF00010093,no_desk_id
PF00010094,no_desk_id
PF00010096,no_desk_id
PF00009978,no_desk_id
PF00009979,no_desk_id
PF00009980,no_desk_id
PF00009982,no_desk_id
PF00009983,no_desk_id
PF00009985,no_desk_id
PF00009986,no_desk_id
PF00009987,no_desk_id
PF00009995,no_desk_id
PF00009996,no_desk_id
PF00009998,no_desk_id
PF00010015,no_desk_id
PF00010016,no_desk_id
PF00010017,no_desk_id
PF00010019,no_desk_id
PF00010021,no_desk_id
PF00010098,no_desk_id
PF00010100,no_desk_id
PF00010103,no_desk_id
PF00010104,no_desk_id
PF00010105,no_desk_id
PF00010106,no_desk_id
PF00010158,no_desk_id
PF00010155,no_desk_id
PF00010167,no_desk_id
PF00010169,no_desk_id
PF00010170,no_desk_id
PF00010060,no_desk_id
PF00010077,no_desk_id
PF00010174,no_desk_id
PF00010179,no_desk_id
PF00010180,no_desk_id
PF00010183,no_desk_id
PF00010196,no_desk_id
PF00010198,no_desk_id
PF00010199,no_desk_id
PF00010200,no_desk_id
PF00010250,no_desk_id
PF00010202,no_desk_id
PF00010203,no_desk_id
PF00010205,no_desk_id
PF00010206,no_desk_id
PF00010236,no_desk_id
PF00010251,no_desk_id
PF00010252,no_desk_id
PF00010253,no_desk_id
PF00010254,no_desk_id
PF00010256,no_desk_id
PF00010291,no_desk_id
PF00010267,no_desk_id
PF00010268,no_desk_id
PF00010287,no_desk_id
PF00010288,no_desk_id
PF00010026,no_desk_id
PF00010107,no_desk_id
PF00010108,no_desk_id
PF00010112,no_desk_id
PF00010113,no_desk_id
PF00010141,no_desk_id
PF00010142,no_desk_id
PF00010144,no_desk_id
PF00010146,no_desk_id
PF00010147,no_desk_id
PF00010148,no_desk_id
PF00010149,no_desk_id
PF00010294,no_desk_id
PF00010308,no_desk_id
PF00010309,no_desk_id
PF00010310,no_desk_id
PF00010311,no_desk_id
PF00010313,no_desk_id
PF00010316,no_desk_id
PF00010474,no_desk_id
PF00010522,no_desk_id
PF00010523,no_desk_id
PF00010525,no_desk_id
PF00010526,no_desk_id
PF00010528,no_desk_id
PF00010536,no_desk_id
PF00010533,no_desk_id
PF00010534,no_desk_id
PF00010550,no_desk_id
PF00010194,no_desk_id
PF00010209,no_desk_id
PF00010210,no_desk_id
PF00010213,no_desk_id
PF00010223,no_desk_id
PF00010271,no_desk_id
PF00010585,no_desk_id
PF00010586,no_desk_id
PF00010279,no_desk_id
PF00010281,no_desk_id
PF00010282,no_desk_id
PF00010285,no_desk_id
PF00010591,no_desk_id
PF00010597,no_desk_id
PF00010599,no_desk_id
PF00010601,no_desk_id
PF00010603,no_desk_id
