,portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,absolute_return,period_of_holding,start-creation,creation-sell
1909,PF00006938,DSK00005457,OFF00001002,C,7/27/2011,66000000,M,0.01332,CHF,0.531492857,65995599.98,7/26/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,4400.0154,7,-1,7
1910,PF00006942,DSK00005459,OFF00001001,A,7/27/2011,44000000,T,0.01332,USD,0.74522619,43998545.6,7/27/2011,no_in_code,7/28/2011,A,no_hedge_value,TRUE,1454.396369,1,0,1
1911,PF00006943,DSK00005459,OFF00001002,C,7/27/2011,385000000,M,0.01332,CHF,0.531492857,384997754.2,7/27/2011,no_in_code,7/28/2011,E,no_hedge_value,TRUE,2245.833334,1,0,1
1912,PF00006944,DSK00005459,OFF00001002,C,7/27/2011,440000000,M,0.01332,CHF,0.531492857,439997433.3,7/27/2011,no_in_code,7/28/2011,E,no_hedge_value,TRUE,2566.666666,1,0,1
1913,PF00006948,DSK00005460,OFF00001001,A,7/28/2011,44000000,T,0.01332,USD,0.74522619,43998667.82,7/28/2011,no_in_code,7/29/2011,A,no_hedge_value,TRUE,1332.181887,1,0,1
1914,PF00006978,DSK00005469,OFF00001001,A,8/1/2011,9295000,T,0.01434,USD,0.744516522,9294715.995,8/1/2011,no_in_code,8/2/2011,A,no_hedge_value,TRUE,284.005216,1,0,1
1915,PF00006980,DSK00005469,OFF00001002,C,8/1/2011,308022000,M,0.01434,CHF,0.358681304,308018834.2,8/1/2011,no_in_code,8/2/2011,E,no_hedge_value,TRUE,3165.781663,1,0,1
1916,PF00007211,DSK00005556,OFF00001001,A,8/23/2011,92829000,T,0.01434,USD,0.744516522,92825880.02,8/23/2011,no_in_code,8/24/2011,A,no_hedge_value,TRUE,3119.980967,1,0,1
1917,PF00007213,DSK00005556,OFF00001002,C,8/23/2011,361834000,M,0.01434,CHF,0.358681304,361829778.6,8/23/2011,no_in_code,8/24/2011,E,no_hedge_value,TRUE,4221.396666,1,0,1
1918,PF00007216,DSK00005556,OFF00001002,C,8/23/2011,880000000,M,0.01434,CHF,0.358681304,879989733.3,8/23/2011,no_in_code,8/24/2011,E,no_hedge_value,TRUE,10266.66667,1,0,1
1919,PF00007220,DSK00005558,OFF00001002,C,8/23/2011,55000000,M,0.01434,CHF,0.358681304,54993644.44,8/23/2011,no_in_code,8/31/2011,E,no_hedge_value,TRUE,6355.555556,8,0,8
1920,PF00007223,DSK00005556,OFF00001002,C,8/23/2011,102245000,M,0.01434,CHF,0.358681304,102243807.1,8/23/2011,no_in_code,8/24/2011,E,no_hedge_value,TRUE,1192.858333,1,0,1
1921,PF00007224,DSK00005561,OFF00001001,A,8/26/2011,68926000,T,0.01434,USD,0.744516522,68826297.46,8/24/2011,no_in_code,9/30/2011,A,no_hedge_value,TRUE,99702.53924,37,-2,37
1922,PF00007225,DSK00005561,OFF00001001,A,8/26/2011,137500000,T,0.01434,USD,0.744516522,137298438.3,8/24/2011,no_in_code,9/30/2011,A,no_hedge_value,TRUE,201561.7351,37,-2,37
1923,PF00007226,DSK00005561,OFF00001002,B,8/24/2011,88000000,N,0.01434,GBP,1.544865217,87940971.13,8/24/2011,no_in_code,9/30/2011,C,no_hedge_value,TRUE,59028.87103,37,0,37
1924,PF00007227,DSK00005564,OFF00001002,C,8/24/2011,275000000,M,0.01434,CHF,0.358681304,274965777.8,8/24/2011,no_in_code,9/1/2011,E,no_hedge_value,TRUE,34222.22222,8,0,8
1925,PF00007228,DSK00005563,OFF00001001,A,8/24/2011,255794000,T,0.01434,USD,0.744516522,255785402.8,8/24/2011,no_in_code,8/25/2011,A,no_hedge_value,TRUE,8597.231588,1,0,1
1926,PF00007229,DSK00005561,OFF00001001,A,8/26/2011,5500000,T,0.01434,USD,0.744516522,5491937.531,8/24/2011,no_in_code,9/30/2011,A,no_hedge_value,TRUE,8062.469403,37,-2,37
1927,PF00007230,DSK00005563,OFF00001001,A,8/24/2011,74206000,T,0.01434,USD,0.744516522,74203505.94,8/24/2011,no_in_code,8/25/2011,A,no_hedge_value,TRUE,2494.062285,1,0,1
1928,PF00007233,DSK00005563,OFF00001002,C,8/24/2011,88000000,M,0.01434,CHF,0.358681304,87999022.22,8/24/2011,no_in_code,8/25/2011,E,no_hedge_value,TRUE,977.777779,1,0,1
1929,PF00007235,DSK00005563,OFF00001002,C,8/24/2011,375771000,M,0.01434,CHF,0.358681304,375766824.8,8/24/2011,no_in_code,8/25/2011,E,no_hedge_value,TRUE,4175.233337,1,0,1
1930,PF00007243,DSK00005568,OFF00001002,C,8/25/2011,163823000,M,0.01434,CHF,0.358681304,163820861.2,8/25/2011,no_in_code,8/26/2011,E,no_hedge_value,TRUE,2138.800278,1,0,1
1931,PF00007246,DSK00005568,OFF00001002,C,8/25/2011,135300000,M,0.01434,CHF,0.358681304,135298233.6,8/25/2011,no_in_code,8/26/2011,E,no_hedge_value,TRUE,1766.416666,1,0,1
1932,PF00007259,DSK00005570,OFF00001001,A,8/30/2011,15950000,T,0.01434,USD,0.744516522,15945969.21,8/26/2011,no_in_code,9/6/2011,A,no_hedge_value,TRUE,4030.786662,11,-4,11
1933,PF00007249,DSK00005568,OFF00001002,C,8/25/2011,13750000,M,0.01434,CHF,0.358681304,13749820.49,8/25/2011,no_in_code,8/26/2011,E,no_hedge_value,TRUE,179.5138888,1,0,1
1934,PF00007254,DSK00005568,OFF00001002,C,8/25/2011,165000000,M,0.01434,CHF,0.358681304,164997845.8,8/25/2011,no_in_code,8/26/2011,E,no_hedge_value,TRUE,2154.166666,1,0,1
1935,PF00007256,DSK00005568,OFF00001002,C,8/25/2011,199551000,M,0.01434,CHF,0.358681304,199548394.8,8/25/2011,no_in_code,8/26/2011,E,no_hedge_value,TRUE,2605.249166,1,0,1
1936,PF00007260,DSK00005569,OFF00001002,C,8/26/2011,520036000,M,0.01434,CHF,0.358681304,520016498.7,8/26/2011,no_in_code,8/29/2011,E,no_hedge_value,TRUE,19501.35,3,0,3
1937,PF00007262,DSK00005569,OFF00001002,C,8/26/2011,231000000,M,0.01434,CHF,0.358681304,230991145,8/26/2011,no_in_code,8/29/2011,E,no_hedge_value,TRUE,8855,3,0,3
1938,PF00007394,DSK00005611,OFF00001002,C,9/7/2011,5720000,M,0.01351,CHF,0.292030455,5719099.095,9/7/2011,no_in_code,9/15/2011,E,no_hedge_value,TRUE,900.904642,8,0,8
1939,PF00007399,DSK00005613,OFF00001002,C,9/7/2011,453398000,M,0.01351,CHF,0.292030455,453392332.5,9/7/2011,no_in_code,9/8/2011,E,no_hedge_value,TRUE,5667.475,1,0,1
1940,PF00007401,DSK00005613,OFF00001002,C,9/7/2011,429000000,M,0.01351,CHF,0.292030455,428992850,9/7/2011,no_in_code,9/8/2011,E,no_hedge_value,TRUE,7150,1,0,1
1941,PF00007402,DSK00005613,OFF00001002,C,9/7/2011,220000000,M,0.01351,CHF,0.292030455,219997127.8,9/7/2011,no_in_code,9/8/2011,E,no_hedge_value,TRUE,2872.222222,1,0,1
1942,PF00007408,DSK00005617,OFF00001001,A,9/9/2011,253000000,T,0.01351,USD,0.833204545,252991496.7,9/8/2011,no_in_code,9/9/2011,A,no_hedge_value,TRUE,8503.325305,1,-1,1
1943,PF00007410,DSK00005617,OFF00001002,C,9/8/2011,429000000,M,0.01351,CHF,0.292030455,428992850,9/8/2011,no_in_code,9/9/2011,E,no_hedge_value,TRUE,7150,1,0,1
1944,PF00007411,DSK00005617,OFF00001002,C,9/8/2011,86966000,M,0.01351,CHF,0.292030455,86964912.93,9/8/2011,no_in_code,9/9/2011,E,no_hedge_value,TRUE,1087.075,1,0,1
1945,PF00007413,DSK00005617,OFF00001002,C,9/8/2011,9669000,M,0.01351,CHF,0.292030455,9668879.138,9/8/2011,no_in_code,9/9/2011,E,no_hedge_value,TRUE,120.8625,1,0,1
1946,PF00007418,DSK00005619,OFF00001002,C,9/8/2011,275000000,M,0.01351,CHF,0.292030455,274965243.1,9/8/2011,no_in_code,9/15/2011,E,no_hedge_value,TRUE,34756.94444,7,0,7
1947,PF00007420,DSK00005620,OFF00001001,D,9/9/2011,33000000,Z,0.01351,EUR,,32967060.04,9/9/2011,no_in_code,9/16/2011,E,no_hedge_value,no_status,32939.96383,7,0,7
1948,PF00007424,DSK00005614,OFF00001001,A,9/9/2011,880000000,T,0.01351,USD,0.833204545,879042820,9/9/2011,no_in_code,10/7/2011,A,no_hedge_value,no_status,957179.9596,28,0,28
1949,PF00007430,DSK00005628,OFF00001001,A,9/9/2011,38500000,T,0.01351,USD,0.833204545,38457227.02,9/9/2011,no_in_code,10/7/2011,A,no_hedge_value,TRUE,42772.98249,28,0,28
1950,PF00007431,DSK00005627,OFF00001002,C,9/9/2011,77528000,M,0.01351,CHF,0.292030455,77525092.7,9/9/2011,no_in_code,9/12/2011,E,no_hedge_value,TRUE,2907.3,3,0,3
1951,PF00007435,DSK00005627,OFF00001002,C,9/9/2011,220000000,M,0.01351,CHF,0.292030455,219991383.3,9/9/2011,no_in_code,9/12/2011,E,no_hedge_value,TRUE,8616.666666,3,0,3
1952,PF00007437,DSK00005627,OFF00001002,C,9/9/2011,332728000,M,0.01351,CHF,0.292030455,332714968.2,9/9/2011,no_in_code,9/12/2011,E,no_hedge_value,TRUE,13031.84667,3,0,3
1953,PF00007595,DSK00005689,OFF00001001,D,9/22/2011,33000000,Z,0.01351,EUR,,32967060.04,9/22/2011,no_in_code,9/16/2011,E,no_hedge_value,no_status,32939.96383,-6,0,-6
1954,PF00007596,DSK00005690,OFF00001001,D,9/22/2011,6600000,Z,0.01351,EUR,,6570646.313,9/22/2011,no_in_code,10/10/2011,E,no_hedge_value,no_status,29353.68733,18,0,18
1955,PF00007283,DSK00005576,OFF00001002,C,8/29/2011,27500000,M,0.01434,CHF,0.358681304,27496638.89,8/29/2011,no_in_code,9/6/2011,E,no_hedge_value,TRUE,3361.111111,8,0,8
1956,PF00007285,DSK00005575,OFF00001002,C,8/29/2011,97823000,M,0.01434,CHF,0.358681304,97821722.87,8/29/2011,no_in_code,8/30/2011,E,no_hedge_value,TRUE,1277.133611,1,0,1
1957,PF00007286,DSK00005577,OFF00001002,C,8/29/2011,56415700,M,0.01434,CHF,0.358681304,56412377.74,8/29/2011,no_in_code,9/2/2011,E,no_hedge_value,TRUE,3322.257889,4,0,4
1958,PF00007288,DSK00005578,OFF00001001,A,8/30/2011,199210000,T,0.01434,USD,0.744516522,199203304.6,8/30/2011,no_in_code,8/31/2011,A,no_hedge_value,TRUE,6695.444403,1,0,1
1959,PF00007291,DSK00005578,OFF00001002,C,8/30/2011,520047000,M,0.01434,CHF,0.358681304,520040499.4,8/30/2011,no_in_code,8/31/2011,E,no_hedge_value,TRUE,6500.5875,1,0,1
1960,PF00007293,DSK00005570,OFF00001002,C,8/30/2011,143000000,M,0.01434,CHF,0.358681304,142981926.4,8/30/2011,no_in_code,9/6/2011,E,no_hedge_value,TRUE,18073.61111,7,0,7
1961,PF00007294,DSK00005578,OFF00001002,C,8/30/2011,220000000,M,0.01434,CHF,0.358681304,219997250,8/30/2011,no_in_code,8/31/2011,E,no_hedge_value,TRUE,2750,1,0,1
1962,PF00007298,DSK00005579,OFF00001002,C,8/30/2011,135300000,M,0.01434,CHF,0.358681304,135293911.5,8/30/2011,no_in_code,9/2/2011,E,no_hedge_value,TRUE,6088.5,3,0,3
1963,PF00007305,DSK00005584,OFF00001001,A,8/31/2011,110000000,T,0.01434,USD,0.744516522,109995875.2,8/31/2011,no_in_code,9/1/2011,A,no_hedge_value,TRUE,4124.845318,1,0,1
1964,PF00007334,DSK00005592,OFF00001001,A,9/2/2011,15950000,T,0.01351,USD,0.833204545,15945969.21,9/2/2011,no_in_code,9/13/2011,A,no_hedge_value,TRUE,4030.786662,11,0,11
1965,PF00007312,DSK00005584,OFF00001002,C,8/31/2011,55000000,M,0.01434,CHF,0.358681304,54999312.5,8/31/2011,no_in_code,9/1/2011,E,no_hedge_value,TRUE,687.5,1,0,1
1966,PF00007313,DSK00005584,OFF00001002,C,8/31/2011,71500000,M,0.01434,CHF,0.358681304,71498947.36,8/31/2011,no_in_code,9/1/2011,E,no_hedge_value,TRUE,1052.638889,1,0,1
1967,PF00007314,DSK00005585,OFF00001002,C,8/31/2011,99000000,M,0.01434,CHF,0.358681304,98987295,8/31/2011,no_in_code,9/7/2011,E,no_hedge_value,TRUE,12705,7,0,7
1968,PF00007318,DSK00005588,OFF00001002,C,8/31/2011,31889000,M,0.01434,CHF,0.358681304,31875048.56,8/31/2011,no_in_code,9/21/2011,E,no_hedge_value,TRUE,13951.4375,21,0,21
1969,PF00007339,DSK00005595,OFF00001002,C,9/2/2011,6600000,M,0.01351,CHF,0.292030455,6598570,9/2/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,1430,12,0,12
1970,PF00007346,DSK00005596,OFF00001002,C,9/2/2011,429000000,M,0.01351,CHF,0.292030455,428971400,9/2/2011,no_in_code,9/6/2011,E,no_hedge_value,TRUE,28600,4,0,4
1971,PF00007347,DSK00005591,OFF00001002,C,9/2/2011,18491000,M,0.01351,CHF,0.292030455,18486325.89,9/2/2011,no_in_code,9/16/2011,E,no_hedge_value,TRUE,4674.113884,14,0,14
1972,PF00007180,DSK00005546,OFF00001001,D,8/19/2011,5170000,Z,0.01434,EUR,,5146745.172,8/19/2011,no_in_code,9/19/2011,E,no_hedge_value,no_status,23254.82777,31,0,31
1973,PF00007181,DSK00005546,OFF00001001,D,8/19/2011,72600000,Z,0.01434,EUR,,72273442.84,8/19/2011,no_in_code,9/19/2011,E,no_hedge_value,no_status,326557.156,31,0,31
1974,PF00007182,DSK00005547,OFF00001001,D,8/19/2011,18700000,Z,0.01434,EUR,,18615886.79,8/19/2011,no_in_code,9/19/2011,E,no_hedge_value,no_status,84113.20685,31,0,31
1975,PF00007202,DSK00005555,OFF00001002,C,8/22/2011,275000000,M,0.01434,CHF,0.358681304,274996944.4,8/22/2011,no_in_code,8/23/2011,E,no_hedge_value,TRUE,3055.555556,1,0,1
1976,PF00007203,DSK00005555,OFF00001002,C,8/22/2011,715000000,M,0.01434,CHF,0.358681304,714991459.7,8/22/2011,no_in_code,8/23/2011,E,no_hedge_value,TRUE,8540.277778,1,0,1
1977,PF00007207,DSK00005555,OFF00001002,C,8/22/2011,16500000,M,0.01434,CHF,0.358681304,16499807.5,8/22/2011,no_in_code,8/23/2011,E,no_hedge_value,TRUE,192.5,1,0,1
1978,PF00007208,DSK00005555,OFF00001002,C,8/22/2011,165000000,M,0.01434,CHF,0.358681304,164997937.5,8/22/2011,no_in_code,8/23/2011,E,no_hedge_value,TRUE,2062.5,1,0,1
1979,PF00007209,DSK00005555,OFF00001002,C,8/22/2011,250800000,M,0.01434,CHF,0.358681304,250796865,8/22/2011,no_in_code,8/23/2011,E,no_hedge_value,TRUE,3135,1,0,1
1980,PF00007357,DSK00005602,OFF00001001,A,9/6/2011,253000000,T,0.01351,USD,0.833204545,252991496.7,9/6/2011,no_in_code,9/7/2011,A,no_hedge_value,TRUE,8503.325305,1,0,1
1981,PF00007358,DSK00005603,OFF00001002,C,9/6/2011,77000000,M,0.01351,CHF,0.292030455,76974589.46,9/6/2011,no_in_code,9/20/2011,E,no_hedge_value,TRUE,25410.539,14,0,14
1982,PF00007363,DSK00005604,OFF00001002,C,9/6/2011,2750000,M,0.01351,CHF,0.292030455,2749338.458,9/6/2011,no_in_code,9/16/2011,E,no_hedge_value,TRUE,661.542112,10,0,10
1983,PF00007450,DSK00005636,OFF00001002,C,9/12/2011,1573298.456,M,0.01351,CHF,0.292030455,1572900.761,9/12/2011,no_in_code,9/26/2011,E,no_hedge_value,TRUE,397.694891,14,0,14
1984,PF00007459,DSK00005637,OFF00001002,C,9/12/2011,19261000,M,0.01351,CHF,0.292030455,19260643.31,9/12/2011,no_in_code,9/13/2011,E,no_hedge_value,TRUE,356.6851816,1,0,1
1985,PF00007462,DSK00005637,OFF00001002,C,9/12/2011,231528000,M,0.01351,CHF,0.292030455,231525427.5,9/12/2011,no_in_code,9/13/2011,E,no_hedge_value,TRUE,2572.533334,1,0,1
1986,PF00007465,DSK00005637,OFF00001001,A,9/12/2011,550000000,T,0.01351,USD,0.833204545,549981361.7,9/12/2011,no_in_code,9/13/2011,A,no_hedge_value,TRUE,18638.25726,1,0,1
1987,PF00007466,DSK00005637,OFF00001002,C,9/12/2011,3740000,M,0.01351,CHF,0.292030455,3739942.861,9/12/2011,no_in_code,9/13/2011,E,no_hedge_value,TRUE,57.13888888,1,0,1
1988,PF00007471,DSK00005643,OFF00001002,C,9/13/2011,275000000,M,0.01351,CHF,0.292030455,274994398.1,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,5601.851841,1,0,1
1989,PF00007473,DSK00005643,OFF00001002,C,9/13/2011,275000000,M,0.01351,CHF,0.292030455,274997199.1,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,2800.925921,1,0,1
1990,PF00007476,DSK00005643,OFF00001002,C,9/13/2011,200882000,M,0.01351,CHF,0.292030455,200878373,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,3627.036112,1,0,1
1991,PF00007477,DSK00005643,OFF00001002,C,9/13/2011,19118000,M,0.01351,CHF,0.292030455,19117654.81,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,345.1861112,1,0,1
1992,PF00007479,DSK00005643,OFF00001002,C,9/13/2011,3740000,M,0.01351,CHF,0.292030455,3739942.861,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,57.13888888,1,0,1
1993,PF00007480,DSK00005643,OFF00001002,C,9/13/2011,110000000,M,0.01351,CHF,0.292030455,109998013.9,9/13/2011,no_in_code,9/14/2011,E,no_hedge_value,TRUE,1986.111111,1,0,1
1994,PF00007486,DSK00005641,OFF00001002,C,9/14/2011,275000000,M,0.01351,CHF,0.292030455,274997708.3,9/14/2011,no_in_code,9/15/2011,E,no_hedge_value,TRUE,2291.666666,1,0,1
1995,PF00007491,DSK00005640,OFF00001002,C,9/14/2011,76241000,M,0.01351,CHF,0.292030455,76229881.52,9/14/2011,no_in_code,9/21/2011,E,no_hedge_value,TRUE,11118.47916,7,0,7
1996,PF00007492,DSK00005640,OFF00001002,C,9/14/2011,55363390.35,M,0.01351,CHF,0.292030455,55355316.52,9/14/2011,no_in_code,9/21/2011,E,no_hedge_value,TRUE,8073.827762,7,0,7
1997,PF00007493,DSK00005641,OFF00001002,C,9/14/2011,55000000,M,0.01351,CHF,0.292030455,54999006.94,9/14/2011,no_in_code,9/15/2011,E,no_hedge_value,TRUE,993.0555556,1,0,1
1998,PF00007494,DSK00005641,OFF00001002,C,9/14/2011,55000000,M,0.01351,CHF,0.292030455,54999006.94,9/14/2011,no_in_code,9/15/2011,E,no_hedge_value,TRUE,993.0555556,1,0,1
1999,PF00007503,DSK00005651,OFF00001001,A,9/15/2011,187000000,T,0.01351,USD,0.833204545,186768096.3,9/15/2011,no_in_code,10/19/2011,A,no_hedge_value,TRUE,231903.7195,34,0,34
2000,PF00007504,DSK00005652,OFF00001001,A,9/15/2011,93500000,T,0.01351,USD,0.833204545,93476916.39,9/15/2011,no_in_code,9/26/2011,A,no_hedge_value,TRUE,23083.60519,11,0,11
2001,PF00007505,DSK00005653,OFF00001001,A,9/15/2011,330000000,T,0.01351,USD,0.833204545,329988450.4,9/15/2011,no_in_code,9/16/2011,A,no_hedge_value,TRUE,11549.59576,1,0,1
2002,PF00007506,DSK00005653,OFF00001002,C,9/15/2011,275000000,M,0.01351,CHF,0.292030455,274997199.1,9/15/2011,no_in_code,9/16/2011,E,no_hedge_value,TRUE,2800.925875,1,0,1
2003,PF00007507,DSK00005653,OFF00001002,C,9/15/2011,275000000,M,0.01351,CHF,0.292030455,274994398.1,9/15/2011,no_in_code,9/16/2011,E,no_hedge_value,TRUE,5601.851849,1,0,1
2004,PF00007512,DSK00005653,OFF00001002,C,9/15/2011,55000000,M,0.01351,CHF,0.292030455,54999006.94,9/15/2011,no_in_code,9/16/2011,E,no_hedge_value,TRUE,993.0555556,1,0,1
2005,PF00007514,DSK00005653,OFF00001001,A,9/15/2011,949520000,T,0.01351,USD,0.833204545,949486768,9/15/2011,no_in_code,9/16/2011,A,no_hedge_value,TRUE,33232.03688,1,0,1
2006,PF00007519,DSK00005656,OFF00001002,C,9/16/2011,16500000,M,0.01351,CHF,0.292030455,16497997.07,9/16/2011,no_in_code,9/22/2011,E,no_hedge_value,TRUE,2002.927091,6,0,6
2007,PF00007520,DSK00005657,OFF00001001,A,9/16/2011,385000000,T,0.01351,USD,0.833204545,384948352.8,9/16/2011,no_in_code,9/19/2011,A,no_hedge_value,TRUE,51647.23733,3,0,3
2008,PF00007526,DSK00005657,OFF00001002,C,9/16/2011,236764000,M,0.01351,CHF,0.292030455,236756107.9,9/16/2011,no_in_code,9/19/2011,E,no_hedge_value,TRUE,7892.133334,3,0,3
2009,PF00007527,DSK00005657,OFF00001002,C,9/16/2011,105281000,M,0.01351,CHF,0.292030455,105273981.3,9/16/2011,no_in_code,9/19/2011,E,no_hedge_value,TRUE,7018.733333,3,0,3
2010,PF00007528,DSK00005657,OFF00001002,C,9/16/2011,3740000,M,0.01351,CHF,0.292030455,3739813,9/16/2011,no_in_code,9/19/2011,E,no_hedge_value,TRUE,187,3,0,3
2011,PF00007530,DSK00005657,OFF00001002,C,9/16/2011,110000000,M,0.01351,CHF,0.292030455,109994041.7,9/16/2011,no_in_code,9/19/2011,E,no_hedge_value,TRUE,5958.333333,3,0,3
2012,PF00007139,DSK00005532,OFF00001002,C,8/15/2011,220000000,M,0.01434,CHF,0.358681304,219997555.6,8/15/2011,no_in_code,8/16/2011,E,no_hedge_value,TRUE,2444.444444,1,0,1
2013,PF00007141,DSK00005532,OFF00001002,C,8/15/2011,550000000,M,0.01434,CHF,0.358681304,549993430.6,8/15/2011,no_in_code,8/16/2011,E,no_hedge_value,TRUE,6569.444444,1,0,1
2014,PF00007143,DSK00005534,OFF00001002,C,8/16/2011,498949000,M,0.01434,CHF,0.358681304,498943456.1,8/16/2011,no_in_code,8/17/2011,E,no_hedge_value,TRUE,5543.877778,1,0,1
2015,PF00007146,DSK00005534,OFF00001001,A,8/16/2011,66000000,T,0.01434,USD,0.744516522,65997781.74,8/16/2011,no_in_code,8/17/2011,A,no_hedge_value,TRUE,2218.258775,1,0,1
2016,PF00007150,DSK00005533,OFF00001002,C,8/16/2011,455147000,M,0.01434,CHF,0.358681304,455105025.1,8/16/2011,no_in_code,8/22/2011,E,no_hedge_value,TRUE,41974.88903,6,0,6
2017,PF00007156,DSK00005524,OFF00001001,A,8/17/2011,38500000,T,0.01434,USD,0.744516522,38457227.02,8/16/2011,no_in_code,9/14/2011,A,no_hedge_value,TRUE,42772.98249,29,-1,29
2018,PF00007157,DSK00005525,OFF00001001,A,8/17/2011,17732000,T,0.01434,USD,0.744516522,17722488.93,8/16/2011,no_in_code,8/31/2011,A,no_hedge_value,TRUE,9511.06906,15,-1,15
2019,PF00007160,DSK00005538,OFF00001001,A,8/17/2011,78100000,T,0.01434,USD,0.744516522,78097375.06,8/17/2011,no_in_code,8/18/2011,A,no_hedge_value,TRUE,2624.939551,1,0,1
2020,PF00007161,DSK00005538,OFF00001002,C,8/17/2011,1100000000,M,0.01434,CHF,0.358681304,1099988083,8/17/2011,no_in_code,8/18/2011,E,no_hedge_value,TRUE,11916.66667,1,0,1
2021,PF00007162,DSK00005538,OFF00001002,C,8/17/2011,498949000,M,0.01434,CHF,0.358681304,498943871.9,8/17/2011,no_in_code,8/18/2011,E,no_hedge_value,TRUE,5128.086944,1,0,1
2022,PF00007166,DSK00005539,OFF00001002,C,8/17/2011,275000000,M,0.01434,CHF,0.358681304,274973263.9,8/17/2011,no_in_code,8/24/2011,E,no_hedge_value,TRUE,26736.11111,7,0,7
2023,PF00007167,DSK00005540,OFF00001002,C,8/18/2011,27555000,M,0.01434,CHF,0.358681304,27552443.5,8/18/2011,no_in_code,8/24/2011,E,no_hedge_value,TRUE,2556.503576,6,0,6
2024,PF00007170,DSK00005542,OFF00001001,A,8/18/2011,338250000,T,0.01434,USD,0.744516522,338238819.3,8/18/2011,no_in_code,8/19/2011,A,no_hedge_value,TRUE,11180.67208,1,0,1
2025,PF00007175,DSK00005542,OFF00001002,C,8/18/2011,385000000,M,0.01434,CHF,0.358681304,384995722.2,8/18/2011,no_in_code,8/19/2011,E,no_hedge_value,TRUE,4277.777778,1,0,1
2026,PF00007179,DSK00005545,OFF00001002,C,8/18/2011,71500000,M,0.01434,CHF,0.358681304,71483614.58,8/18/2011,no_in_code,9/2/2011,E,no_hedge_value,TRUE,16385.41667,15,0,15
2027,PF00007186,DSK00005549,OFF00001002,C,8/19/2011,13750000,M,0.01434,CHF,0.358681304,13748857.98,8/19/2011,no_in_code,8/25/2011,E,no_hedge_value,TRUE,1142.019241,6,0,6
2028,PF00007266,DSK00005571,OFF00001002,C,8/26/2011,87175000,M,0.01434,CHF,0.358681304,87170544.39,8/26/2011,no_in_code,8/30/2011,E,no_hedge_value,TRUE,4455.611111,4,0,4
2029,PF00007096,DSK00005510,OFF00001002,C,8/11/2011,35772000,M,0.01434,CHF,0.358681304,35768820.25,8/11/2011,no_in_code,8/17/2011,E,no_hedge_value,TRUE,3179.748176,6,0,6
2030,PF00007101,DSK00005513,OFF00001002,C,8/11/2011,527659000,M,0.01434,CHF,0.358681304,527654163.1,8/11/2011,no_in_code,8/12/2011,E,no_hedge_value,TRUE,4836.874166,1,0,1
2031,PF00007103,DSK00005513,OFF00001002,C,8/11/2011,1.1,M,0.01434,CHF,0.358681304,1.099989306,8/11/2011,no_in_code,8/12/2011,E,no_hedge_value,TRUE,1.07E-05,1,0,1
2032,PF00007107,DSK00005516,OFF00001002,C,8/11/2011,12100000,M,0.01434,CHF,0.358681304,12098823.61,8/11/2011,no_in_code,8/18/2011,E,no_hedge_value,TRUE,1176.388889,7,0,7
2033,PF00007110,DSK00005518,OFF00001002,C,8/12/2011,9559000,M,0.01434,CHF,0.358681304,9557523.659,8/11/2011,no_in_code,8/22/2011,E,no_hedge_value,TRUE,1476.341196,11,-1,11
2034,PF00007112,DSK00005520,OFF00001001,A,8/12/2011,50050000,T,0.01434,USD,0.744516522,49996184.66,8/11/2011,no_in_code,9/12/2011,A,no_hedge_value,TRUE,53815.33766,32,-1,32
2035,PF00007113,DSK00005521,OFF00001001,D,8/12/2011,114620000,Z,0.01434,EUR,,114103470.8,8/12/2011,no_in_code,9/12/2011,E,no_hedge_value,no_status,516529.2186,31,0,31
2036,PF00007116,DSK00005522,OFF00001001,D,8/12/2011,11000000,Z,0.01434,EUR,,10950429.06,8/12/2011,no_in_code,9/12/2011,E,no_hedge_value,no_status,49570.94228,31,0,31
2037,PF00007118,DSK00005522,OFF00001001,D,8/12/2011,56100000,Z,0.01434,EUR,,55847188.19,8/12/2011,no_in_code,9/12/2011,E,no_hedge_value,no_status,252811.8056,31,0,31
2038,PF00007122,DSK00005524,OFF00001001,A,8/16/2011,126500000,T,0.01434,USD,0.744516522,126358478.5,8/12/2011,no_in_code,9/14/2011,A,no_hedge_value,TRUE,141521.4959,33,-4,33
2039,PF00007125,DSK00005526,OFF00001002,B,8/17/2011,77000000,T,0.01434,USD,0.744516522,76907710.75,8/12/2011,no_in_code,9/16/2011,B,no_hedge_value,TRUE,92289.2529,35,-5,35
2040,PF00007126,DSK00005527,OFF00001002,C,8/12/2011,220000000,M,0.01434,CHF,0.358681304,219992666.7,8/12/2011,no_in_code,8/15/2011,E,no_hedge_value,TRUE,7333.333334,3,0,3
