portfolio_id,desk_id,office_id,pf_category,start_date, sold ,country_code,euribor_rate,currency,libor_rate, bought ,creation_date,indicator_code,sell_date,type,hedge_value,status,return, absolute_return ,period_of_holding,start-create,start-sell,create-sell,returnf
PF00006472,DSK00005242,OFF00001002,C,5/12/2011," 35,827,000 ",M,0.01244,CHF,0.495492727," 35,825,467 ",5/12/2011,no_in_code,5/20/2011,E,no_hedge_value,TRUE,0%," 1,532.60 ",8,0,8,8,0%
PF00006474,DSK00005243,OFF00001002,C,5/12/2011," 55,209,000 ",M,0.01244,CHF,0.495492727," 55,180,981 ",5/12/2011,no_in_code,7/15/2011,E,no_hedge_value,TRUE,0%," 28,018.57 ",64,0,64,64,0%
PF00006475,DSK00005244,OFF00001002,C,5/12/2011," 16,500,000 ",M,0.01244,CHF,0.495492727," 16,498,524 ",5/12/2011,no_in_code,5/27/2011,E,no_hedge_value,TRUE,0%," 1,475.83 ",15,0,15,15,0%
PF00006477,DSK00005245,OFF00001001,A,5/12/2011," 27,500,000 ",T,0.01244,USD,0.671954546," 27,474,784 ",5/12/2011,no_in_code,6/10/2011,A,no_hedge_value,TRUE,1%," 25,215.75 ",29,0,29,29,1%
PF00006478,DSK00005245,OFF00001001,A,5/12/2011," 18,700,000 ",T,0.01244,USD,0.671954546," 18,682,998 ",5/12/2011,no_in_code,6/10/2011,A,no_hedge_value,TRUE,1%," 17,001.53 ",29,0,29,29,1%
PF00006479,DSK00005246,OFF00001001,A,5/16/2011," 27,500,000 ",T,0.01244,USD,0.671954546," 27,471,674 ",5/12/2011,no_in_code,6/17/2011,A,no_hedge_value,TRUE,1%," 28,326.35 ",36,-4,32,36,1%
PF00006480,DSK00005247,OFF00001001,A,5/13/2011," 56,650,000 ",T,0.01244,USD,0.671954546," 56,593,469 ",5/13/2011,no_in_code,6/17/2011,A,no_hedge_value,TRUE,1%," 56,530.59 ",35,0,35,35,1%
PF00006481,DSK00005247,OFF00001002,B,5/13/2011," 77,000,000 ",T,0.01244,USD,0.671954546," 76,922,501 ",5/13/2011,no_in_code,6/17/2011,B,no_hedge_value,TRUE,1%," 77,499.42 ",35,0,35,35,1%
PF00006482,DSK00005247,OFF00001001,A,5/13/2011," 55,000,000 ",T,0.01244,USD,0.671954546," 54,944,643 ",5/13/2011,no_in_code,6/17/2011,A,no_hedge_value,TRUE,1%," 55,356.73 ",35,0,35,35,1%
PF00006501,DSK00005252,OFF00001002,C,5/17/2011," 71,995,000 ",M,0.01244,CHF,0.495492727," 71,978,001 ",5/17/2011,no_in_code,6/21/2011,E,no_hedge_value,TRUE,0%," 16,998.82 ",35,0,35,35,0%
PF00006414,DSK00005212,OFF00001002,C,4/26/2011," 98,626,000 ",M,0.00984,CHF,0.482619048," 98,619,343 ",4/26/2011,no_in_code,5/6/2011,E,no_hedge_value,TRUE,0%," 6,657.25 ",10,0,10,10,0%
PF00006489,DSK00005250,OFF00001001,D,5/16/2011," 33,000,000 ",Z,0.01244,EUR,," 32,859,021 ",5/16/2011,no_in_code,6/15/2011,E,no_hedge_value,no_status,6%," 140,978.71 ",30,0,30,30,6%
PF00006491,DSK00005251,OFF00001001,D,5/16/2011," 162,910,000 ",Z,0.01244,EUR,," 162,214,035 ",5/16/2011,no_in_code,6/15/2011,E,no_hedge_value,no_status,6%," 695,964.87 ",30,0,30,30,6%
PF00006495,DSK00005253,OFF00001001,D,5/17/2011," 121,550,000 ",Z,0.01244,EUR,," 121,012,473 ",5/17/2011,no_in_code,6/17/2011,E,no_hedge_value,no_status,6%," 537,527.46 ",31,0,31,31,6%
PF00006497,DSK00005253,OFF00001001,D,5/17/2011," 84,700,000 ",Z,0.01244,EUR,," 84,325,433 ",5/17/2011,no_in_code,6/17/2011,E,no_hedge_value,no_status,6%," 374,566.64 ",31,0,31,31,6%
PF00006504,DSK00005257,OFF00001002,C,5/18/2011," 51,150,000 ",M,0.01244,CHF,0.495492727," 51,123,573 ",5/18/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,0%," 26,427.50 ",63,0,63,63,0%
PF00006506,DSK00005259,OFF00001001,D,5/19/2011," 93,500,000 ",Z,0.01244,EUR,," 93,072,428 ",5/19/2011,no_in_code,6/20/2011,E,no_hedge_value,no_status,6%," 427,572.18 ",32,0,32,32,6%
PF00006507,DSK00005260,OFF00001001,D,5/19/2011," 30,580,000 ",Z,0.01244,EUR,," 30,440,159 ",5/19/2011,no_in_code,6/20/2011,E,no_hedge_value,no_status,6%," 139,841.26 ",32,0,32,32,6%
PF00006508,DSK00005260,OFF00001001,D,5/19/2011," 28,600,000 ",Z,0.01244,EUR,," 28,469,213 ",5/19/2011,no_in_code,6/20/2011,E,no_hedge_value,no_status,6%," 130,786.79 ",32,0,32,32,6%
PF00006509,DSK00005260,OFF00001001,D,5/19/2011," 33,000,000 ",Z,0.01244,EUR,," 32,849,092 ",5/19/2011,no_in_code,6/20/2011,E,no_hedge_value,no_status,6%," 150,907.83 ",32,0,32,32,6%
PF00006513,DSK00005261,OFF00001002,C,5/19/2011," 60,214,000 ",M,0.01244,CHF,0.495492727," 60,211,424 ",5/19/2011,no_in_code,5/27/2011,E,no_hedge_value,TRUE,0%," 2,575.82 ",8,0,8,8,0%
PF00006515,DSK00005261,OFF00001002,C,5/19/2011," 172,271,000 ",M,0.01244,CHF,0.495492727," 172,263,631 ",5/19/2011,no_in_code,5/27/2011,E,no_hedge_value,TRUE,0%," 7,369.37 ",8,0,8,8,0%
PF00006530,DSK00005269,OFF00001001,D,6/3/2011," 49,500,000 ",Z,0.01223,EUR,," 49,280,681 ",6/3/2011,no_in_code,7/4/2011,E,no_hedge_value,no_status,6%," 219,319.28 ",31,0,31,31,6%
PF00006531,DSK00005269,OFF00001001,D,6/3/2011," 170,500,000 ",Z,0.01223,EUR,," 169,744,567 ",6/3/2011,no_in_code,7/4/2011,E,no_hedge_value,no_status,6%," 755,433.08 ",31,0,31,31,6%
PF00006533,DSK00005270,OFF00001001,D,6/3/2011," 38,500,000 ",Z,0.01223,EUR,," 38,329,418 ",6/3/2011,no_in_code,7/4/2011,E,no_hedge_value,no_status,6%," 170,581.66 ",31,0,31,31,6%
PF00006544,DSK00005274,OFF00001002,C,6/6/2011," 103,510,000 ",M,0.01223,CHF,0.537880455," 103,425,352 ",6/6/2011,no_in_code,9/7/2011,E,no_hedge_value,TRUE,0%," 84,648.18 ",93,0,93,93,0%
PF00006545,DSK00005275,OFF00001002,C,6/6/2011," 36,300,000 ",M,0.01223,CHF,0.537880455," 36,270,637 ",6/6/2011,no_in_code,9/6/2011,E,no_hedge_value,TRUE,0%," 29,362.67 ",92,0,92,92,0%
PF00006546,DSK00005276,OFF00001002,C,6/6/2011," 24,200,000 ",M,0.01223,CHF,0.537880455," 24,195,160 ",6/6/2011,no_in_code,7/7/2011,E,no_hedge_value,TRUE,0%," 4,840.00 ",31,0,31,31,0%
PF00006547,DSK00005277,OFF00001002,C,6/6/2011," 61,512,000 ",M,0.01223,CHF,0.537880455," 61,484,781 ",6/6/2011,no_in_code,8/5/2011,E,no_hedge_value,TRUE,0%," 27,219.06 ",60,0,60,60,0%
PF00006548,DSK00005272,OFF00001002,C,6/7/2011," 180,708,000 ",M,0.01223,CHF,0.537880455," 180,673,063 ",6/7/2011,no_in_code,7/7/2011,E,no_hedge_value,TRUE,0%," 34,936.88 ",30,0,30,30,0%
PF00006549,DSK00005279,OFF00001001,D,6/8/2011," 110,000,000 ",Z,0.01223,EUR,," 109,530,071 ",6/8/2011,no_in_code,7/8/2011,E,no_hedge_value,no_status,6%," 469,929.02 ",30,0,30,30,6%
PF00006550,DSK00005279,OFF00001001,D,6/8/2011," 164,340,000 ",Z,0.01223,EUR,," 163,637,926 ",6/8/2011,no_in_code,7/8/2011,E,no_hedge_value,no_status,6%," 702,073.95 ",30,0,30,30,6%
PF00006552,DSK00005279,OFF00001001,D,6/8/2011," 121,000,000 ",Z,0.01223,EUR,," 120,483,078 ",6/8/2011,no_in_code,7/8/2011,E,no_hedge_value,no_status,6%," 516,921.92 ",30,0,30,30,6%
PF00006554,DSK00005281,OFF00001001,A,6/9/2011," 46,200,000 ",T,0.01223,USD,0.726875," 46,143,922 ",6/8/2011,no_in_code,7/15/2011,A,no_hedge_value,TRUE,2%," 56,077.68 ",37,-1,36,37,2%
PF00006556,DSK00005283,OFF00001001,A,6/9/2011," 38,500,000 ",T,0.01223,USD,0.726875," 38,457,611 ",6/8/2011,no_in_code,7/12/2011,A,no_hedge_value,TRUE,1%," 42,388.83 ",34,-1,33,34,1%
PF00006559,DSK00005284,OFF00001002,C,6/9/2011," 121,044,000 ",M,0.01223,CHF,0.537880455," 121,039,763 ",6/9/2011,no_in_code,6/16/2011,E,no_hedge_value,TRUE,0%," 4,236.54 ",7,0,7,7,0%
PF00006560,DSK00005285,OFF00001002,C,6/9/2011," 127,545,000 ",M,0.01223,CHF,0.537880455," 127,489,731 ",6/9/2011,no_in_code,8/9/2011,E,no_hedge_value,TRUE,0%," 55,269.50 ",61,0,61,61,0%
PF00006562,DSK00005287,OFF00001002,C,6/9/2011," 110,000,000 ",M,0.01223,CHF,0.537880455," 109,995,508 ",6/9/2011,no_in_code,6/17/2011,E,no_hedge_value,TRUE,0%," 4,491.67 ",8,0,8,8,0%
PF00006563,DSK00005287,OFF00001002,C,6/9/2011," 132,000,000 ",M,0.01223,CHF,0.537880455," 131,994,610 ",6/9/2011,no_in_code,6/17/2011,E,no_hedge_value,TRUE,0%," 5,390.00 ",8,0,8,8,0%
PF00006564,DSK00005287,OFF00001002,C,6/9/2011," 160,391,000 ",M,0.01223,CHF,0.537880455," 160,384,451 ",6/9/2011,no_in_code,6/17/2011,E,no_hedge_value,TRUE,0%," 6,549.30 ",8,0,8,8,0%
PF00006565,DSK00005288,OFF00001002,C,6/9/2011," 52,041,000 ",M,0.01223,CHF,0.537880455," 52,037,964 ",6/9/2011,no_in_code,6/20/2011,E,no_hedge_value,TRUE,0%," 3,035.73 ",11,0,11,11,0%
PF00006566,DSK00005288,OFF00001002,C,6/9/2011," 44,000,000 ",M,0.01223,CHF,0.537880455," 43,997,433 ",6/9/2011,no_in_code,6/20/2011,E,no_hedge_value,TRUE,0%," 2,566.67 ",11,0,11,11,0%
PF00006567,DSK00005290,OFF00001001,D,6/10/2011," 37,730,000 ",Z,0.01223,EUR,," 37,563,783 ",6/10/2011,no_in_code,7/11/2011,E,no_hedge_value,no_status,6%," 166,217.17 ",31,0,31,31,6%
PF00006568,DSK00005290,OFF00001001,D,6/10/2011," 10,450,000 ",Z,0.01223,EUR,," 10,403,963 ",6/10/2011,no_in_code,7/11/2011,E,no_hedge_value,no_status,6%," 46,036.82 ",31,0,31,31,6%
PF00006569,DSK00005291,OFF00001001,A,6/10/2011," 31,262,000 ",T,0.01223,USD,0.726875," 31,230,301 ",6/10/2011,no_in_code,7/13/2011,A,no_hedge_value,TRUE,2%," 31,698.76 ",33,0,33,33,2%
PF00006576,DSK00005294,OFF00001002,C,6/14/2011," 85,261,000 ",M,0.01223,CHF,0.537880455," 85,257,519 ",6/14/2011,no_in_code,6/22/2011,E,no_hedge_value,TRUE,0%," 3,481.49 ",8,0,8,8,0%
PF00006577,DSK00005294,OFF00001002,C,6/14/2011," 91,443,000 ",M,0.01223,CHF,0.537880455," 91,439,266 ",6/14/2011,no_in_code,6/22/2011,E,no_hedge_value,TRUE,0%," 3,733.92 ",8,0,8,8,0%
PF00006412,DSK00005211,OFF00001002,C,4/26/2011," 39,501,000 ",M,0.00984,CHF,0.482619048," 39,491,772 ",4/26/2011,no_in_code,5/27/2011,E,no_hedge_value,TRUE,0%," 9,227.87 ",31,0,31,31,0%
PF00006418,DSK00005214,OFF00001001,D,4/27/2011," 97,790,000 ",Z,0.00984,EUR,," 97,371,436 ",4/27/2011,no_in_code,5/19/2011,E,no_hedge_value,no_status,6%," 418,563.79 ",22,0,22,22,6%
PF00006419,DSK00005215,OFF00001001,D,4/27/2011," 33,550,000 ",Z,0.00984,EUR,," 33,406,398 ",4/27/2011,no_in_code,5/19/2011,E,no_hedge_value,no_status,6%," 143,601.75 ",22,0,22,22,6%
PF00006421,DSK00005215,OFF00001001,D,4/27/2011," 36,300,000 ",Z,0.00984,EUR,," 36,144,628 ",4/27/2011,no_in_code,5/19/2011,E,no_hedge_value,no_status,6%," 155,372.39 ",22,0,22,22,6%
PF00006428,DSK00005219,OFF00001001,D,5/3/2011," 38,500,000 ",Z,0.01244,EUR,," 38,329,418 ",5/3/2011,no_in_code,6/3/2011,E,no_hedge_value,no_status,6%," 170,581.66 ",31,0,31,31,6%
PF00006430,DSK00005220,OFF00001001,D,5/3/2011," 60,610,000 ",Z,0.01244,EUR,," 60,341,456 ",5/3/2011,no_in_code,6/3/2011,E,no_hedge_value,no_status,6%," 268,544.28 ",31,0,31,31,6%
PF00006432,DSK00005220,OFF00001001,D,5/3/2011," 170,500,000 ",Z,0.01244,EUR,," 169,744,567 ",5/3/2011,no_in_code,6/3/2011,E,no_hedge_value,no_status,6%," 755,433.08 ",31,0,31,31,6%
PF00006462,DSK00005240,OFF00001001,D,5/12/2011," 16,500,000 ",Z,0.01244,EUR,," 16,422,199 ",5/12/2011,no_in_code,6/14/2011,E,no_hedge_value,no_status,6%," 77,800.73 ",33,0,33,33,6%
PF00006466,DSK00005241,OFF00001001,D,5/12/2011," 29,700,000 ",Z,0.01244,EUR,," 29,559,959 ",5/12/2011,no_in_code,6/14/2011,E,no_hedge_value,no_status,6%," 140,041.32 ",33,0,33,33,6%
PF00006467,DSK00005241,OFF00001001,D,5/12/2011," 72,600,000 ",Z,0.01244,EUR,," 72,257,677 ",5/12/2011,no_in_code,6/14/2011,E,no_hedge_value,no_status,6%," 342,323.22 ",33,0,33,33,6%
PF00006528,DSK00005268,OFF00001002,C,5/27/2011," 103,807,000 ",M,0.01244,CHF,0.495492727," 103,785,374 ",5/27/2011,no_in_code,6/30/2011,E,no_hedge_value,TRUE,0%," 21,626.46 ",34,0,34,34,0%
PF00006578,DSK00005294,OFF00001002,C,6/14/2011," 78,320,000 ",M,0.01223,CHF,0.537880455," 78,316,802 ",6/14/2011,no_in_code,6/22/2011,E,no_hedge_value,TRUE,0%," 3,198.07 ",8,0,8,8,0%
PF00006579,DSK00005295,OFF00001001,A,6/15/2011," 9,900,000 ",T,0.01223,USD,0.726875," 9,889,803 ",6/14/2011,no_in_code,7/15/2011,A,no_hedge_value,TRUE,2%," 10,197.49 ",31,-1,30,31,2%
PF00006580,DSK00005296,OFF00001001,D,6/15/2011," 33,000,000 ",Z,0.01223,EUR,," 32,859,021 ",6/15/2011,no_in_code,7/15/2011,E,no_hedge_value,no_status,6%," 140,978.71 ",30,0,30,30,6%
PF00006581,DSK00005296,OFF00001001,D,6/15/2011," 11,110,000 ",Z,0.01223,EUR,," 11,062,537 ",6/15/2011,no_in_code,7/15/2011,E,no_hedge_value,no_status,6%," 47,462.83 ",30,0,30,30,6%
PF00006586,DSK00005300,OFF00001001,A,6/15/2011," 55,000,000 ",T,0.01223,USD,0.726875," 54,936,137 ",6/15/2011,no_in_code,7/18/2011,A,no_hedge_value,TRUE,2%," 63,863.26 ",33,0,33,33,2%
PF00006587,DSK00005300,OFF00001002,B,6/15/2011," 77,000,000 ",T,0.01223,USD,0.726875," 76,910,591 ",6/15/2011,no_in_code,7/18/2011,B,no_hedge_value,TRUE,2%," 89,408.56 ",33,0,33,33,2%
PF00006589,DSK00005300,OFF00001001,A,6/16/2011," 22,000,000 ",T,0.01223,USD,0.726875," 21,974,455 ",6/15/2011,no_in_code,7/18/2011,A,no_hedge_value,TRUE,2%," 25,545.30 ",33,-1,32,33,2%
PF00006590,DSK00005300,OFF00001002,B,6/15/2011," 23,430,000 ",N,0.01223,GBP,1.578353636," 23,417,271 ",6/15/2011,no_in_code,7/18/2011,C,no_hedge_value,TRUE,1%," 12,728.73 ",33,0,33,33,1%
PF00006591,DSK00005301,OFF00001002,B,6/16/2011," 61,875,000 ",N,0.01223,GBP,1.578353636," 61,842,469 ",6/16/2011,no_in_code,7/20/2011,C,no_hedge_value,TRUE,1%," 32,530.83 ",34,0,34,34,1%
PF00006592,DSK00005302,OFF00001002,C,6/16/2011," 124,850,000 ",M,0.01223,CHF,0.537880455," 124,844,902 ",6/16/2011,no_in_code,6/24/2011,E,no_hedge_value,TRUE,0%," 5,098.04 ",8,0,8,8,0%
PF00006596,DSK00005302,OFF00001002,C,6/16/2011," 99,000,000 ",M,0.01223,CHF,0.537880455," 98,995,958 ",6/16/2011,no_in_code,6/24/2011,E,no_hedge_value,TRUE,0%," 4,042.50 ",8,0,8,8,0%
PF00006598,DSK00005302,OFF00001002,C,6/16/2011," 102,850,000 ",M,0.01223,CHF,0.537880455," 102,845,800 ",6/16/2011,no_in_code,6/24/2011,E,no_hedge_value,TRUE,0%," 4,199.71 ",8,0,8,8,0%
PF00006600,DSK00005303,OFF00001002,C,6/16/2011," 99,440,000 ",M,0.01223,CHF,0.537880455," 99,436,547 ",6/16/2011,no_in_code,6/22/2011,E,no_hedge_value,TRUE,0%," 3,452.78 ",6,0,6,6,0%
PF00006604,DSK00005305,OFF00001001,A,6/17/2011," 66,000,000 ",T,0.01223,USD,0.726875," 65,926,181 ",6/17/2011,no_in_code,7/20/2011,A,no_hedge_value,TRUE,2%," 73,819.01 ",33,0,33,33,2%
PF00006607,DSK00005306,OFF00001001,D,6/20/2011," 89,320,000 ",Z,0.01223,EUR,," 88,948,973 ",6/20/2011,no_in_code,7/19/2011,E,no_hedge_value,no_status,6%," 371,026.88 ",29,0,29,29,6%
PF00006608,DSK00005307,OFF00001001,D,6/20/2011," 27,940,000 ",Z,0.01223,EUR,," 27,823,940 ",6/20/2011,no_in_code,7/19/2011,E,no_hedge_value,no_status,6%," 116,060.13 ",29,0,29,29,6%
PF00006609,DSK00005307,OFF00001001,D,6/20/2011," 25,300,000 ",Z,0.01223,EUR,," 25,194,906 ",6/20/2011,no_in_code,7/19/2011,E,no_hedge_value,no_status,6%," 105,093.82 ",29,0,29,29,6%
PF00006612,DSK00005309,OFF00001002,C,6/20/2011," 63,800,000 ",M,0.01223,CHF,0.537880455," 63,796,651 ",6/20/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,0%," 3,349.50 ",7,0,7,7,0%
PF00006613,DSK00005309,OFF00001002,B,6/20/2011, 1 ,T,0.01223,USD,0.726875, 1 ,6/20/2011,no_in_code,6/27/2011,B,no_hedge_value,TRUE,2%, 0.00 ,7,0,7,7,2%
PF00006614,DSK00005310,OFF00001002,C,6/20/2011," 38,500,000 ",M,0.01223,CHF,0.537880455," 38,491,434 ",6/20/2011,no_in_code,7/18/2011,E,no_hedge_value,TRUE,0%," 8,566.34 ",28,0,28,28,0%
PF00006656,DSK00005326,OFF00001002,C,6/27/2011," 16,500,000 ",M,0.01223,CHF,0.537880455," 16,499,285 ",6/27/2011,no_in_code,6/30/2011,E,no_hedge_value,TRUE,1%, 715.01 ,3,0,3,3,1%
PF00006450,DSK00005234,OFF00001001,D,5/9/2011," 111,100,000 ",Z,0.01244,EUR,," 110,624,466 ",5/9/2011,no_in_code,6/8/2011,E,no_hedge_value,no_status,6%," 475,533.66 ",30,0,30,30,6%
PF00006452,DSK00005234,OFF00001001,D,5/9/2011," 172,700,000 ",Z,0.01244,EUR,," 171,960,804 ",5/9/2011,no_in_code,6/8/2011,E,no_hedge_value,no_status,6%," 739,195.89 ",30,0,30,30,6%
PF00006453,DSK00005234,OFF00001001,D,5/9/2011," 123,200,000 ",Z,0.01244,EUR,," 122,672,676 ",5/9/2011,no_in_code,6/8/2011,E,no_hedge_value,no_status,6%," 527,324.46 ",30,0,30,30,6%
PF00006458,DSK00005237,OFF00001001,D,5/11/2011," 39,380,000 ",Z,0.01244,EUR,," 39,211,445 ",5/11/2011,no_in_code,6/10/2011,E,no_hedge_value,no_status,6%," 168,555.50 ",30,0,30,30,6%
PF00006459,DSK00005237,OFF00001001,D,5/11/2011," 11,000,000 ",Z,0.01244,EUR,," 10,952,917 ",5/11/2011,no_in_code,6/10/2011,E,no_hedge_value,no_status,6%," 47,082.54 ",30,0,30,30,6%
PF00006486,DSK00005249,OFF00001002,C,5/13/2011," 49,500,000 ",M,0.01244,CHF,0.495492727," 49,460,785 ",5/13/2011,no_in_code,8/16/2011,E,no_hedge_value,TRUE,0%," 39,215.00 ",95,0,95,95,0%
PF00006488,DSK00005246,OFF00001002,C,5/16/2011," 123,464,000 ",M,0.01244,CHF,0.495492727," 123,435,466 ",5/13/2011,no_in_code,6/17/2011,E,no_hedge_value,TRUE,0%," 28,533.90 ",35,-3,32,35,0%
PF00006618,DSK00005309,OFF00001002,C,6/20/2011," 110,000,000 ",M,0.01223,CHF,0.537880455," 109,993,156 ",6/20/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,0%," 6,844.44 ",7,0,7,7,0%
PF00006620,DSK00005301,OFF00001002,C,6/20/2011," 137,500,000 ",M,0.01223,CHF,0.537880455," 137,459,896 ",6/20/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,0%," 40,104.17 ",30,0,30,30,0%
PF00006621,DSK00005309,OFF00001002,C,6/20/2011," 11,000,000 ",M,0.01223,CHF,0.537880455," 10,999,358 ",6/20/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,0%, 641.67 ,7,0,7,7,0%
PF00006622,DSK00005311,OFF00001002,C,6/20/2011," 110,000,000 ",M,0.01223,CHF,0.537880455," 109,999,206 ",6/20/2011,no_in_code,6/21/2011,E,no_hedge_value,TRUE,0%, 794.44 ,1,0,1,1,0%
PF00006623,DSK00005305,OFF00001002,C,6/21/2011," 97,284,000 ",M,0.01223,CHF,0.537880455," 97,255,950 ",6/21/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,0%," 28,050.31 ",29,0,29,29,0%
PF00006624,DSK00005305,OFF00001002,C,6/21/2011," 103,070,000 ",M,0.01223,CHF,0.537880455," 103,034,784 ",6/21/2011,no_in_code,7/20/2011,E,no_hedge_value,TRUE,1%," 35,215.58 ",29,0,29,29,1%
PF00006625,DSK00005312,OFF00001002,C,6/21/2011," 77,605,000 ",M,0.01223,CHF,0.537880455," 77,604,440 ",6/21/2011,no_in_code,6/22/2011,E,no_hedge_value,TRUE,0%, 560.48 ,1,0,1,1,0%
PF00006626,DSK00005313,OFF00001002,C,6/22/2011," 75,669,000 ",M,0.01223,CHF,0.537880455," 75,664,292 ",6/22/2011,no_in_code,6/29/2011,E,no_hedge_value,TRUE,0%," 4,708.29 ",7,0,7,7,0%
PF00006627,DSK00005314,OFF00001002,C,6/22/2011," 55,000,000 ",M,0.01223,CHF,0.537880455," 54,996,058 ",6/22/2011,no_in_code,6/30/2011,E,no_hedge_value,TRUE,0%," 3,941.68 ",8,0,8,8,0%
PF00006632,DSK00005318,OFF00001002,C,6/24/2011," 110,000,000 ",M,0.01223,CHF,0.537880455," 109,995,692 ",6/22/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,1%," 4,308.37 ",5,-2,3,5,1%
PF00006633,DSK00005319,OFF00001001,A,6/22/2011," 16,500,000 ",T,0.01223,USD,0.726875," 16,479,531 ",6/22/2011,no_in_code,7/27/2011,A,no_hedge_value,TRUE,2%," 20,468.95 ",35,0,35,35,2%
PF00006634,DSK00005320,OFF00001002,B,6/22/2011," 44,000,000 ",U,0.01223,JPY,0.56," 43,993,181 ",6/22/2011,no_in_code,7/25/2011,F,no_hedge_value,TRUE,0%," 6,818.94 ",33,0,33,33,0%
PF00006641,DSK00005324,OFF00001002,C,6/23/2011," 55,000,000 ",M,0.01223,CHF,0.537880455," 54,993,950 ",6/23/2011,no_in_code,7/5/2011,E,no_hedge_value,TRUE,0%," 6,050.00 ",12,0,12,12,0%
PF00006636,DSK00005321,OFF00001002,C,6/23/2011," 237,919,000 ",M,0.01223,CHF,0.537880455," 237,917,282 ",6/23/2011,no_in_code,6/24/2011,E,no_hedge_value,TRUE,0%," 1,718.30 ",1,0,1,1,0%
PF00006637,DSK00005321,OFF00001001,A,6/23/2011," 110,000,000 ",T,0.01223,USD,0.726875," 109,996,303 ",6/23/2011,no_in_code,6/24/2011,A,no_hedge_value,TRUE,1%," 3,697.10 ",1,0,1,1,1%
PF00006639,DSK00005322,OFF00001002,C,6/23/2011," 55,000,000 ",M,0.01223,CHF,0.537880455," 54,994,103 ",6/23/2011,no_in_code,7/5/2011,E,no_hedge_value,TRUE,0%," 5,897.24 ",12,0,12,12,0%
PF00006640,DSK00005323,OFF00001002,C,6/23/2011," 29,150,000 ",M,0.01223,CHF,0.537880455," 29,148,186 ",6/23/2011,no_in_code,7/1/2011,E,no_hedge_value,TRUE,0%," 1,813.78 ",8,0,8,8,0%
PF00006642,DSK00005324,OFF00001002,C,6/23/2011," 63,965,000 ",M,0.01223,CHF,0.537880455," 63,957,964 ",6/23/2011,no_in_code,7/5/2011,E,no_hedge_value,TRUE,0%," 7,036.15 ",12,0,12,12,0%
PF00006645,DSK00005318,OFF00001001,A,6/24/2011," 55,000,000 ",T,0.01223,USD,0.726875," 54,995,142 ",6/24/2011,no_in_code,6/27/2011,A,no_hedge_value,TRUE,1%," 4,857.90 ",3,0,3,3,1%
PF00006647,DSK00005318,OFF00001002,C,6/24/2011," 275,000,000 ",M,0.01223,CHF,0.537880455," 274,994,042 ",6/24/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,0%," 5,958.33 ",3,0,3,3,0%
PF00006657,DSK00005327,OFF00001002,C,6/27/2011," 16,500,000 ",M,0.01223,CHF,0.537880455," 16,499,138 ",6/27/2011,no_in_code,7/1/2011,E,no_hedge_value,TRUE,1%, 861.68 ,4,0,4,4,1%
PF00006652,DSK00005325,OFF00001002,C,6/24/2011," 220,000,000 ",M,0.01223,CHF,0.537880455," 219,988,267 ",6/24/2011,no_in_code,6/30/2011,E,no_hedge_value,TRUE,0%," 11,733.33 ",6,0,6,6,0%
PF00006653,DSK00005318,OFF00001002,C,6/24/2011," 275,000,000 ",M,0.01223,CHF,0.537880455," 274,994,042 ",6/24/2011,no_in_code,6/27/2011,E,no_hedge_value,TRUE,0%," 5,958.33 ",3,0,3,3,0%
PF00006659,DSK00005329,OFF00001002,C,6/27/2011," 275,000,000 ",M,0.01223,CHF,0.537880455," 274,998,014 ",6/27/2011,no_in_code,6/28/2011,E,no_hedge_value,TRUE,0%," 1,986.11 ",1,0,1,1,0%
PF00006662,DSK00005327,OFF00001002,C,6/27/2011," 16,500,000 ",M,0.01223,CHF,0.537880455," 16,499,450 ",6/27/2011,no_in_code,7/1/2011,E,no_hedge_value,TRUE,0%, 550.00 ,4,0,4,4,0%
PF00006666,DSK00005331,OFF00001002,C,6/27/2011," 8,250,000 ",M,0.01223,CHF,0.537880455," 8,239,259 ",6/27/2011,no_in_code,10/14/2011,E,no_hedge_value,TRUE,1%," 10,741.04 ",109,0,109,109,1%
PF00006667,DSK00005329,OFF00001002,C,6/27/2011," 82,500,000 ",M,0.01223,CHF,0.537880455," 82,499,313 ",6/27/2011,no_in_code,6/28/2011,E,no_hedge_value,TRUE,0%, 687.50 ,1,0,1,1,0%
PF00006668,DSK00005329,OFF00001002,C,6/27/2011," 252,758,000 ",M,0.01223,CHF,0.537880455," 252,755,894 ",6/27/2011,no_in_code,6/28/2011,E,no_hedge_value,TRUE,0%," 2,106.32 ",1,0,1,1,0%
PF00006669,DSK00005332,OFF00001002,C,6/28/2011," 8,250,000 ",M,0.01223,CHF,0.537880455," 8,239,286 ",6/28/2011,no_in_code,10/14/2011,E,no_hedge_value,TRUE,1%," 10,713.58 ",108,0,108,108,1%
