start_date,creation_date,sell_date,create-sell,start-create,start-sell
11/14/2011,11/11/2011,11/22/2011,11,-3,8
11/21/2011,11/21/2011,12/1/2011,10,0,10
11/21/2011,11/21/2011,11/28/2011,7,0,7
11/21/2011,11/21/2011,11/22/2011,1,0,1
11/21/2011,11/21/2011,11/22/2011,1,0,1
11/23/2011,11/23/2011,11/24/2011,1,0,1
11/23/2011,11/23/2011,11/24/2011,1,0,1
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/23/2011,11/23/2011,11/25/2011,2,0,2
11/24/2011,11/24/2011,11/25/2011,1,0,1
11/24/2011,11/24/2011,11/25/2011,1,0,1
12/2/2011,12/2/2011,12/5/2011,3,0,3
12/2/2011,12/2/2011,12/5/2011,3,0,3
12/2/2011,12/2/2011,12/5/2011,3,0,3
12/2/2011,12/2/2011,12/5/2011,3,0,3
12/2/2011,12/2/2011,12/5/2011,3,0,3
12/5/2011,12/5/2011,12/12/2011,7,0,7
12/5/2011,12/5/2011,12/12/2011,7,0,7
12/5/2011,12/5/2011,12/15/2011,10,0,10
12/5/2011,12/5/2011,12/15/2011,10,0,10
12/6/2011,12/5/2011,1/6/2012,32,-1,31
12/5/2011,12/5/2011,12/6/2011,1,0,1
12/5/2011,12/5/2011,12/6/2011,1,0,1
12/5/2011,12/5/2011,12/6/2011,1,0,1
12/5/2011,12/5/2011,12/6/2011,1,0,1
12/6/2011,12/6/2011,12/7/2011,1,0,1
12/6/2011,12/6/2011,12/7/2011,1,0,1
12/6/2011,12/6/2011,12/7/2011,1,0,1
4/22/2014,4/22/2014,4/29/2014,7,0,7
9/29/2014,9/26/2014,12/19/2014,84,-3,81
9/29/2014,9/26/2014,12/19/2014,84,-3,81
9/30/2014,9/26/2014,1/5/2015,101,-4,97
9/26/2014,9/26/2014,10/3/2014,7,0,7
9/30/2014,9/30/2014,10/7/2014,7,0,7
10/6/2014,10/1/2014,12/8/2014,68,-5,63
10/6/2014,10/6/2014,10/14/2014,8,0,8
10/8/2014,10/8/2014,11/5/2014,28,0,28
10/10/2014,10/10/2014,11/12/2014,33,0,33
10/15/2014,10/15/2014,11/14/2014,30,0,30
10/16/2014,10/16/2014,11/14/2014,29,0,29
10/17/2014,10/17/2014,11/17/2014,31,0,31
10/17/2014,10/17/2014,10/24/2014,7,0,7
10/17/2014,10/17/2014,10/24/2014,7,0,7
10/17/2014,10/17/2014,10/24/2014,7,0,7
10/21/2014,10/20/2014,11/24/2014,35,-1,34
10/21/2014,10/21/2014,10/28/2014,7,0,7
10/24/2014,10/24/2014,10/31/2014,7,0,7
10/24/2014,10/24/2014,10/31/2014,7,0,7
10/28/2014,10/28/2014,11/4/2014,7,0,7
10/29/2014,10/29/2014,12/1/2014,33,0,33
10/29/2014,10/29/2014,12/1/2014,33,0,33
10/30/2014,10/30/2014,12/2/2014,33,0,33
10/30/2014,10/30/2014,12/2/2014,33,0,33
11/3/2014,10/30/2014,12/3/2014,34,-4,30
11/5/2014,11/3/2014,12/5/2014,32,-2,30
11/6/2014,11/4/2014,12/8/2014,34,-2,32
11/5/2014,11/5/2014,12/5/2014,30,0,30
1/22/2013,1/22/2013,1/29/2013,7,0,7
1/25/2013,1/25/2013,2/1/2013,7,0,7
1/25/2013,1/25/2013,2/22/2013,28,0,28
1/25/2013,1/25/2013,2/22/2013,28,0,28
1/25/2013,1/25/2013,1/28/2013,3,0,3
2/13/2013,2/11/2013,5/13/2013,91,-2,89
2/14/2013,2/12/2013,5/14/2013,91,-2,89
2/28/2013,2/26/2013,5/31/2013,94,-2,92
2/13/2013,2/13/2013,5/13/2013,89,0,89
2/13/2013,2/13/2013,3/13/2013,28,0,28
2/13/2013,2/13/2013,3/15/2013,30,0,30
2/13/2013,2/13/2013,3/15/2013,30,0,30
2/25/2013,2/25/2013,2/28/2013,3,0,3
2/28/2013,2/26/2013,3/28/2013,30,-2,28
2/28/2013,2/28/2013,3/28/2013,28,0,28
2/28/2013,2/28/2013,3/1/2013,1,0,1
3/4/2013,3/4/2013,3/28/2013,24,0,24
3/6/2013,3/6/2013,3/13/2013,7,0,7
3/6/2013,3/6/2013,3/13/2013,7,0,7
3/8/2013,3/8/2013,6/7/2013,91,0,91
3/8/2013,3/8/2013,3/15/2013,7,0,7
3/8/2013,3/8/2013,4/8/2013,31,0,31
3/14/2013,3/12/2013,4/15/2013,34,-2,32
12/8/2011,12/8/2011,12/9/2011,1,0,1
6/23/2014,6/20/2014,9/23/2014,95,-3,92
6/23/2014,6/23/2014,7/23/2014,30,0,30
6/23/2014,6/23/2014,7/23/2014,30,0,30
6/23/2014,6/23/2014,7/23/2014,30,0,30
6/23/2014,6/23/2014,7/23/2014,30,0,30
6/24/2014,6/24/2014,9/24/2014,92,0,92
6/24/2014,6/24/2014,7/1/2014,7,0,7
6/24/2014,6/24/2014,9/26/2014,94,0,94
6/26/2014,6/26/2014,8/1/2014,36,0,36
6/26/2014,6/26/2014,8/1/2014,36,0,36
6/27/2014,6/26/2014,9/29/2014,95,-1,94
7/1/2014,7/1/2014,7/8/2014,7,0,7
7/2/2014,7/2/2014,7/9/2014,7,0,7
7/2/2014,7/2/2014,10/2/2014,92,0,92
7/2/2014,7/2/2014,8/4/2014,33,0,33
7/2/2014,7/2/2014,8/4/2014,33,0,33
7/7/2014,7/2/2014,8/4/2014,33,-5,28
7/7/2014,7/7/2014,7/14/2014,7,0,7
7/7/2014,7/7/2014,7/14/2014,7,0,7
7/9/2014,7/7/2014,9/9/2014,64,-2,62
7/9/2014,7/7/2014,9/9/2014,64,-2,62
7/10/2014,7/8/2014,8/11/2014,34,-2,32
7/9/2014,7/8/2014,9/30/2014,84,-1,83
7/8/2014,7/8/2014,7/15/2014,7,0,7
7/8/2014,7/8/2014,8/7/2014,30,0,30
7/8/2014,7/8/2014,9/30/2014,84,0,84
7/9/2014,7/9/2014,8/8/2014,30,0,30
7/11/2014,7/10/2014,9/30/2014,82,-1,81
11/16/2012,11/14/2012,2/18/2013,96,-2,94
11/16/2012,11/16/2012,11/26/2012,10,0,10
11/16/2012,11/16/2012,11/26/2012,10,0,10
11/16/2012,11/16/2012,11/19/2012,3,0,3
11/16/2012,11/16/2012,11/19/2012,3,0,3
11/16/2012,11/16/2012,12/14/2012,28,0,28
11/26/2012,11/22/2012,2/26/2013,96,-4,92
11/26/2012,11/22/2012,12/3/2012,11,-4,7
11/26/2012,11/22/2012,12/3/2012,11,-4,7
11/23/2012,11/23/2012,2/25/2013,94,0,94
11/23/2012,11/23/2012,2/25/2013,94,0,94
11/27/2012,11/23/2012,2/27/2013,96,-4,92
11/23/2012,11/23/2012,11/26/2012,3,0,3
11/26/2012,11/26/2012,12/3/2012,7,0,7
11/26/2012,11/26/2012,12/3/2012,7,0,7
11/26/2012,11/26/2012,12/3/2012,7,0,7
11/26/2012,11/26/2012,12/3/2012,7,0,7
11/26/2012,11/26/2012,11/27/2012,1,0,1
11/30/2012,11/30/2012,2/28/2013,90,0,90
11/30/2012,11/30/2012,12/3/2012,3,0,3
11/30/2012,11/30/2012,12/3/2012,3,0,3
11/30/2012,11/30/2012,12/3/2012,3,0,3
11/30/2012,11/30/2012,2/28/2013,90,0,90
12/6/2012,12/6/2012,12/7/2012,1,0,1
12/6/2012,12/6/2012,12/7/2012,1,0,1
12/6/2012,12/6/2012,12/7/2012,1,0,1
12/6/2012,12/6/2012,12/7/2012,1,0,1
5/12/2014,5/7/2014,6/12/2014,36,-5,31
5/12/2014,5/7/2014,6/12/2014,36,-5,31
5/12/2014,5/7/2014,6/12/2014,36,-5,31
5/9/2014,5/9/2014,6/9/2014,31,0,31
5/9/2014,5/9/2014,8/8/2014,91,0,91
5/9/2014,5/9/2014,5/16/2014,7,0,7
5/9/2014,5/9/2014,6/11/2014,33,0,33
5/9/2014,5/9/2014,5/29/2014,20,0,20
5/13/2014,5/13/2014,5/20/2014,7,0,7
5/13/2014,5/13/2014,5/16/2014,3,0,3
5/14/2014,5/14/2014,5/21/2014,7,0,7
5/15/2014,5/15/2014,8/18/2014,95,0,95
5/15/2014,5/15/2014,6/16/2014,32,0,32
5/15/2014,5/15/2014,6/16/2014,32,0,32
5/20/2014,5/15/2014,8/20/2014,97,-5,92
5/16/2014,5/16/2014,6/17/2014,32,0,32
5/16/2014,5/16/2014,5/23/2014,7,0,7
5/16/2014,5/16/2014,8/14/2014,90,0,90
5/21/2014,5/21/2014,6/23/2014,33,0,33
5/21/2014,5/21/2014,5/28/2014,7,0,7
5/21/2014,5/21/2014,5/28/2014,7,0,7
5/21/2014,5/21/2014,5/28/2014,7,0,7
5/22/2014,5/22/2014,6/23/2014,32,0,32
5/22/2014,5/22/2014,8/22/2014,92,0,92
5/23/2014,5/23/2014,8/25/2014,94,0,94
11/5/2014,11/5/2014,12/5/2014,30,0,30
3/13/2013,3/13/2013,3/21/2013,8,0,8
3/15/2013,3/13/2013,4/15/2013,33,-2,31
3/14/2013,3/14/2013,4/15/2013,32,0,32
3/14/2013,3/14/2013,3/21/2013,7,0,7
3/15/2013,3/14/2013,6/13/2013,91,-1,90
3/15/2013,3/15/2013,3/22/2013,7,0,7
3/15/2013,3/15/2013,3/22/2013,7,0,7
3/15/2013,3/15/2013,3/22/2013,7,0,7
3/15/2013,3/15/2013,3/22/2013,7,0,7
4/15/2013,4/15/2013,4/22/2013,7,0,7
4/17/2013,4/17/2013,4/24/2013,7,0,7
4/17/2013,4/17/2013,5/22/2013,35,0,35
4/17/2013,4/17/2013,5/17/2013,30,0,30
4/22/2013,4/18/2013,6/24/2013,67,-4,63
4/22/2013,4/18/2013,5/22/2013,34,-4,30
4/19/2013,4/19/2013,5/22/2013,33,0,33
4/19/2013,4/19/2013,4/22/2013,3,0,3
4/19/2013,4/19/2013,4/29/2013,10,0,10
4/19/2013,4/19/2013,5/21/2013,32,0,32
4/22/2013,4/22/2013,4/29/2013,7,0,7
4/22/2013,4/22/2013,4/29/2013,7,0,7
4/22/2013,4/22/2013,5/2/2013,10,0,10
4/23/2013,4/23/2013,4/30/2013,7,0,7
4/23/2013,4/23/2013,4/30/2013,7,0,7
4/23/2013,4/23/2013,4/30/2013,7,0,7
4/29/2013,4/23/2013,5/24/2013,31,-6,25
4/29/2013,4/24/2013,5/3/2013,9,-5,4
4/24/2013,4/24/2013,5/3/2013,9,0,9
4/29/2013,4/29/2013,5/10/2013,11,0,11
4/29/2013,4/29/2013,5/10/2013,11,0,11
4/30/2013,4/30/2013,5/7/2013,7,0,7
10/23/2012,10/19/2012,10/30/2012,11,-4,7
12/5/2013,12/5/2013,3/6/2014,91,0,91
12/9/2013,12/5/2013,1/9/2014,35,-4,31
7/14/2014,7/14/2014,8/14/2014,31,0,31
7/14/2014,7/14/2014,8/14/2014,31,0,31
7/14/2014,7/14/2014,7/18/2014,4,0,4
7/23/2014,7/21/2014,8/26/2014,36,-2,34
7/21/2014,7/21/2014,7/28/2014,7,0,7
7/23/2014,7/23/2014,8/22/2014,30,0,30
7/23/2014,7/23/2014,7/30/2014,7,0,7
7/24/2014,7/24/2014,7/31/2014,7,0,7
7/25/2014,7/25/2014,8/27/2014,33,0,33
7/28/2014,7/28/2014,8/4/2014,7,0,7
7/31/2014,7/31/2014,8/7/2014,7,0,7
8/11/2014,8/7/2014,9/11/2014,35,-4,31
8/11/2014,8/7/2014,9/11/2014,35,-4,31
8/8/2014,8/8/2014,11/7/2014,91,0,91
8/8/2014,8/8/2014,8/11/2014,3,0,3
8/8/2014,8/8/2014,8/11/2014,3,0,3
8/8/2014,8/8/2014,11/7/2014,91,0,91
8/8/2014,8/8/2014,8/28/2014,20,0,20
8/13/2014,8/11/2014,11/13/2014,94,-2,92
8/18/2014,8/13/2014,9/18/2014,36,-5,31
12/6/2012,12/6/2012,12/7/2012,1,0,1
12/12/2012,12/10/2012,1/14/2013,35,-2,33
12/13/2012,12/13/2012,12/17/2012,4,0,4
12/13/2012,12/13/2012,12/14/2012,1,0,1
12/13/2012,12/13/2012,12/14/2012,1,0,1
12/14/2012,12/14/2012,1/14/2013,31,0,31
12/14/2012,12/14/2012,12/17/2012,3,0,3
12/14/2012,12/14/2012,12/17/2012,3,0,3
12/14/2012,12/14/2012,12/17/2012,3,0,3
12/14/2012,12/14/2012,12/17/2012,3,0,3
12/31/2012,12/31/2012,1/2/2013,2,0,2
12/31/2012,12/31/2012,1/2/2013,2,0,2
12/31/2012,12/31/2012,1/2/2013,2,0,2
12/31/2012,12/31/2012,1/7/2013,7,0,7
1/3/2013,1/3/2013,1/10/2013,7,0,7
1/3/2013,1/3/2013,1/10/2013,7,0,7
1/3/2013,1/3/2013,2/1/2013,29,0,29
1/3/2013,1/3/2013,1/4/2013,1,0,1
1/7/2013,1/7/2013,1/14/2013,7,0,7
1/7/2013,1/7/2013,1/8/2013,1,0,1
1/7/2013,1/7/2013,1/18/2013,11,0,11
1/8/2013,1/8/2013,1/9/2013,1,0,1
1/8/2013,1/8/2013,1/9/2013,1,0,1
1/9/2013,1/9/2013,1/16/2013,7,0,7
1/10/2013,1/9/2013,2/8/2013,30,-1,29
1/10/2013,1/10/2013,1/11/2013,1,0,1
8/28/2014,8/28/2014,9/30/2014,33,0,33
9/12/2014,9/10/2014,12/12/2014,93,-2,91
9/10/2014,9/10/2014,9/17/2014,7,0,7
9/10/2014,9/10/2014,1/5/2015,117,0,117
11/5/2014,11/5/2014,2/5/2015,92,0,92
11/7/2014,11/7/2014,2/9/2015,94,0,94
11/7/2014,11/7/2014,2/6/2015,91,0,91
11/7/2014,11/7/2014,2/6/2015,91,0,91
11/14/2014,11/10/2014,12/15/2014,35,-4,31
11/14/2014,11/12/2014,12/15/2014,33,-2,31
11/24/2014,11/21/2014,12/24/2014,33,-3,30
11/21/2014,11/21/2014,2/19/2015,90,0,90
11/21/2014,11/21/2014,2/19/2015,90,0,90
11/21/2014,11/21/2014,12/22/2014,31,0,31
11/25/2014,11/24/2014,1/7/2015,44,-1,43
11/26/2014,11/26/2014,12/3/2014,7,0,7
11/28/2014,11/27/2014,2/27/2015,92,-1,91
12/1/2014,12/1/2014,3/2/2015,91,0,91
12/2/2014,12/2/2014,12/9/2014,7,0,7
12/2/2014,12/2/2014,12/9/2014,7,0,7
12/4/2014,12/3/2014,1/5/2015,33,-1,32
12/4/2014,12/3/2014,3/5/2015,92,-1,91
4/30/2013,4/30/2013,5/7/2013,7,0,7
4/30/2013,4/30/2013,5/10/2013,10,0,10
4/30/2013,4/30/2013,5/3/2013,3,0,3
5/2/2013,5/2/2013,9/3/2013,124,0,124
5/2/2013,5/2/2013,7/2/2013,61,0,61
5/2/2013,5/2/2013,5/7/2013,5,0,5
5/2/2013,5/2/2013,5/10/2013,8,0,8
5/2/2013,5/2/2013,5/10/2013,8,0,8
5/2/2013,5/2/2013,8/2/2013,92,0,92
6/17/2013,5/3/2013,6/18/2013,46,-45,1
5/13/2013,5/3/2013,8/7/2013,96,-10,86
5/13/2013,5/3/2013,8/7/2013,96,-10,86
5/7/2013,5/3/2013,8/7/2013,96,-4,92
6/17/2013,5/3/2013,6/3/2013,31,-45,-14
5/3/2013,5/3/2013,6/3/2013,31,0,31
5/3/2013,5/3/2013,8/5/2013,94,0,94
5/3/2013,5/3/2013,8/5/2013,94,0,94
5/7/2013,5/7/2013,6/6/2013,30,0,30
5/3/2013,5/3/2013,5/10/2013,7,0,7
5/3/2013,5/3/2013,5/10/2013,7,0,7
6/17/2013,5/3/2013,5/10/2013,7,-45,-38
5/3/2013,5/3/2013,5/10/2013,7,0,7
5/13/2013,5/7/2013,5/13/2013,6,-6,0
5/3/2013,5/3/2013,8/5/2013,94,0,94
5/13/2013,5/7/2013,5/13/2013,6,-6,0
5/13/2013,5/10/2013,6/13/2013,34,-3,31
5/10/2013,5/10/2013,6/13/2013,34,0,34
5/13/2013,5/13/2013,6/13/2013,31,0,31
5/13/2013,5/13/2013,5/21/2013,8,0,8
5/13/2013,5/13/2013,5/21/2013,8,0,8
5/13/2013,5/13/2013,8/13/2013,92,0,92
8/13/2014,8/13/2014,11/13/2014,92,0,92
8/13/2014,8/13/2014,9/12/2014,30,0,30
8/19/2014,8/14/2014,11/19/2014,97,-5,92
8/20/2014,8/18/2014,11/20/2014,94,-2,92
8/18/2014,8/18/2014,8/26/2014,8,0,8
8/18/2014,8/18/2014,8/26/2014,8,0,8
8/19/2014,8/19/2014,11/19/2014,92,0,92
8/19/2014,8/19/2014,11/19/2014,92,0,92
8/19/2014,8/19/2014,8/26/2014,7,0,7
8/26/2014,8/26/2014,9/2/2014,7,0,7
8/26/2014,8/26/2014,9/2/2014,7,0,7
8/26/2014,8/26/2014,12/1/2014,97,0,97
8/28/2014,8/27/2014,11/28/2014,93,-1,92
8/28/2014,8/28/2014,9/30/2014,33,0,33
9/3/2014,9/1/2014,12/3/2014,93,-2,91
9/2/2014,9/2/2014,9/9/2014,7,0,7
9/2/2014,9/2/2014,9/9/2014,7,0,7
9/2/2014,9/2/2014,9/9/2014,7,0,7
9/3/2014,9/3/2014,12/3/2014,91,0,91
9/3/2014,9/3/2014,9/10/2014,7,0,7
9/3/2014,9/3/2014,10/3/2014,30,0,30
9/4/2014,9/4/2014,9/30/2014,26,0,26
9/9/2014,9/5/2014,11/10/2014,66,-4,62
9/5/2014,9/5/2014,12/5/2014,91,0,91
1/11/2013,1/11/2013,1/18/2013,7,0,7
1/11/2013,1/11/2013,1/18/2013,7,0,7
2/5/2013,2/5/2013,2/12/2013,7,0,7
2/5/2013,2/5/2013,2/12/2013,7,0,7
2/5/2013,2/5/2013,2/12/2013,7,0,7
2/6/2013,2/6/2013,5/7/2013,90,0,90
2/8/2013,2/8/2013,2/15/2013,7,0,7
2/8/2013,2/8/2013,3/8/2013,28,0,28
2/8/2013,2/8/2013,3/8/2013,28,0,28
2/19/2013,2/15/2013,5/21/2013,95,-4,91
2/15/2013,2/15/2013,2/22/2013,7,0,7
2/15/2013,2/15/2013,2/22/2013,7,0,7
2/15/2013,2/15/2013,2/22/2013,7,0,7
3/18/2013,3/18/2013,3/25/2013,7,0,7
3/22/2013,3/21/2013,4/22/2013,32,-1,31
3/21/2013,3/21/2013,5/17/2013,57,0,57
3/21/2013,3/21/2013,3/27/2013,6,0,6
3/21/2013,3/21/2013,3/27/2013,6,0,6
3/22/2013,3/22/2013,5/17/2013,56,0,56
3/22/2013,3/22/2013,3/28/2013,6,0,6
3/22/2013,3/22/2013,4/2/2013,11,0,11
3/22/2013,3/22/2013,4/19/2013,28,0,28
4/3/2013,4/3/2013,4/10/2013,7,0,7
4/3/2013,4/3/2013,4/10/2013,7,0,7
12/3/2014,12/3/2014,12/10/2014,7,0,7
12/3/2014,12/3/2014,12/10/2014,7,0,7
12/3/2014,12/3/2014,1/7/2015,35,0,35
12/8/2014,12/4/2014,3/9/2015,95,-4,91
12/8/2014,12/4/2014,3/9/2015,95,-4,91
12/8/2014,12/4/2014,1/8/2015,35,-4,31
12/5/2014,12/5/2014,3/5/2015,90,0,90
12/5/2014,12/5/2014,3/2/2015,87,0,87
12/5/2014,12/5/2014,1/13/2015,39,0,39
12/5/2014,12/5/2014,12/12/2014,7,0,7
12/5/2014,12/5/2014,12/12/2014,7,0,7
12/8/2014,12/8/2014,3/9/2015,91,0,91
12/8/2014,12/8/2014,3/9/2015,91,0,91
12/8/2014,12/8/2014,12/15/2014,7,0,7
12/9/2014,12/9/2014,12/16/2014,7,0,7
12/9/2014,12/9/2014,3/9/2015,90,0,90
12/10/2014,12/10/2014,3/10/2015,90,0,90
12/10/2014,12/10/2014,3/10/2015,90,0,90
12/10/2014,12/10/2014,3/11/2015,91,0,91
12/11/2014,12/11/2014,1/12/2015,32,0,32
12/12/2014,12/12/2014,3/16/2015,94,0,94
12/12/2014,12/12/2014,3/16/2015,94,0,94
12/12/2014,12/12/2014,1/15/2015,34,0,34
12/12/2014,12/12/2014,3/16/2015,94,0,94
12/16/2014,12/16/2014,12/23/2014,7,0,7
12/16/2014,12/16/2014,12/17/2014,1,0,1
12/17/2014,12/17/2014,12/24/2014,7,0,7
12/17/2014,12/17/2014,12/18/2014,1,0,1
12/17/2014,12/17/2014,12/18/2014,1,0,1
5/22/2013,5/21/2013,7/22/2013,62,-1,61
5/21/2013,5/21/2013,6/20/2013,30,0,30
5/21/2013,5/21/2013,5/28/2013,7,0,7
5/24/2013,5/22/2013,6/24/2013,33,-2,31
5/22/2013,5/22/2013,5/29/2013,7,0,7
5/22/2013,5/22/2013,6/18/2013,27,0,27
5/22/2013,5/22/2013,8/21/2013,91,0,91
5/22/2013,5/22/2013,5/29/2013,7,0,7
5/23/2013,5/23/2013,8/21/2013,90,0,90
5/27/2013,5/23/2013,8/28/2013,97,-4,93
5/27/2013,5/24/2013,6/28/2013,35,-3,32
5/27/2013,5/24/2013,6/28/2013,35,-3,32
5/27/2013,5/24/2013,6/28/2013,35,-3,32
5/24/2013,5/24/2013,6/24/2013,31,0,31
5/24/2013,5/24/2013,5/31/2013,7,0,7
5/24/2013,5/24/2013,5/31/2013,7,0,7
5/24/2013,5/24/2013,5/31/2013,7,0,7
5/24/2013,5/24/2013,5/31/2013,7,0,7
5/27/2013,5/24/2013,8/1/2013,69,-3,66
5/29/2013,5/27/2013,8/29/2013,94,-2,92
5/29/2013,5/29/2013,5/31/2013,2,0,2
5/29/2013,5/29/2013,5/31/2013,2,0,2
5/29/2013,5/29/2013,6/5/2013,7,0,7
6/3/2013,5/30/2013,7/3/2013,34,-4,30
5/31/2013,5/31/2013,6/7/2013,7,0,7
6/3/2013,6/3/2013,8/2/2013,60,0,60
6/3/2013,6/3/2013,6/27/2013,24,0,24
6/3/2013,6/3/2013,6/27/2013,24,0,24
6/5/2013,6/5/2013,7/3/2013,28,0,28
9/5/2014,9/5/2014,12/5/2014,91,0,91
9/5/2014,9/5/2014,9/12/2014,7,0,7
9/5/2014,9/5/2014,12/9/2014,95,0,95
9/8/2014,9/8/2014,12/8/2014,91,0,91
9/8/2014,9/8/2014,12/8/2014,91,0,91
9/8/2014,9/8/2014,12/8/2014,91,0,91
9/8/2014,9/8/2014,10/10/2014,32,0,32
9/11/2014,9/9/2014,10/13/2014,34,-2,32
9/11/2014,9/9/2014,10/13/2014,34,-2,32
9/9/2014,9/9/2014,9/16/2014,7,0,7
9/9/2014,9/9/2014,9/16/2014,7,0,7
9/9/2014,9/9/2014,9/16/2014,7,0,7
9/9/2014,9/9/2014,12/10/2014,92,0,92
9/9/2014,9/9/2014,12/9/2014,91,0,91
10/9/2014,9/12/2014,9/15/2014,3,-27,-24
10/9/2014,9/12/2014,9/30/2014,18,-27,-9
10/9/2014,9/12/2014,9/29/2014,17,-27,-10
9/17/2014,9/16/2014,10/20/2014,34,-1,33
9/16/2014,9/16/2014,9/23/2014,7,0,7
10/9/2014,9/16/2014,9/23/2014,7,-23,-16
9/17/2014,9/17/2014,9/24/2014,7,0,7
9/18/2014,9/18/2014,10/22/2014,34,0,34
9/19/2014,9/19/2014,11/24/2014,66,0,66
9/19/2014,9/19/2014,11/24/2014,66,0,66
9/19/2014,9/19/2014,9/26/2014,7,0,7
9/22/2014,9/22/2014,12/23/2014,92,0,92
9/23/2014,9/23/2014,9/26/2014,3,0,3
4/8/2013,4/8/2013,5/13/2013,35,0,35
4/11/2013,4/9/2013,5/13/2013,34,-2,32
4/9/2013,4/9/2013,4/16/2013,7,0,7
4/9/2013,4/9/2013,4/16/2013,7,0,7
4/9/2013,4/9/2013,4/16/2013,7,0,7
4/9/2013,4/9/2013,4/16/2013,7,0,7
4/11/2013,4/11/2013,4/18/2013,7,0,7
5/13/2013,5/7/2013,8/12/2013,97,-6,91
5/10/2013,5/10/2013,6/6/2013,27,0,27
5/10/2013,5/10/2013,6/13/2013,34,0,34
5/10/2013,5/10/2013,6/13/2013,34,0,34
5/10/2013,5/10/2013,5/17/2013,7,0,7
5/10/2013,5/10/2013,5/17/2013,7,0,7
5/13/2013,5/10/2013,6/13/2013,34,-3,31
5/13/2013,5/10/2013,6/7/2013,28,-3,25
6/21/2013,6/21/2013,8/22/2013,62,0,62
7/5/2013,7/5/2013,7/8/2013,3,0,3
7/5/2013,7/5/2013,7/8/2013,3,0,3
7/5/2013,7/5/2013,7/12/2013,7,0,7
7/17/2013,7/17/2013,8/19/2013,33,0,33
7/19/2013,7/19/2013,8/16/2013,28,0,28
7/19/2013,7/19/2013,7/26/2013,7,0,7
7/19/2013,7/19/2013,9/20/2013,63,0,63
7/19/2013,7/19/2013,9/20/2013,63,0,63
7/25/2013,7/25/2013,7/26/2013,1,0,1
7/25/2013,7/25/2013,8/2/2013,8,0,8
7/25/2013,7/25/2013,8/2/2013,8,0,8
8/13/2013,8/13/2013,9/13/2013,31,0,31
8/13/2013,8/13/2013,11/12/2013,91,0,91
11/14/2014,11/14/2014,2/12/2015,90,0,90
11/14/2014,11/14/2014,2/12/2015,90,0,90
11/19/2014,11/17/2014,12/19/2014,32,-2,30
12/22/2014,12/18/2014,1/22/2015,35,-4,31
12/22/2014,12/18/2014,1/22/2015,35,-4,31
12/22/2014,12/18/2014,2/2/2015,46,-4,42
12/22/2014,12/18/2014,2/23/2015,67,-4,63
12/19/2014,12/18/2014,2/2/2015,46,-1,45
12/18/2014,12/18/2014,12/29/2014,11,0,11
12/18/2014,12/18/2014,1/2/2015,15,0,15
12/18/2014,12/18/2014,1/2/2015,15,0,15
12/19/2014,12/19/2014,12/31/2014,12,0,12
12/19/2014,12/19/2014,12/31/2014,12,0,12
12/23/2014,12/23/2014,3/23/2015,90,0,90
12/23/2014,12/23/2014,12/30/2014,7,0,7
12/23/2014,12/23/2014,12/30/2014,7,0,7
12/29/2014,12/24/2014,3/30/2015,96,-5,91
12/30/2014,12/24/2014,3/30/2015,96,-6,90
12/24/2014,12/24/2014,1/28/2015,35,0,35
12/29/2014,12/29/2014,3/30/2015,91,0,91
12/30/2014,12/30/2014,3/30/2015,90,0,90
12/30/2014,12/30/2014,1/6/2015,7,0,7
12/30/2014,12/30/2014,1/6/2015,7,0,7
1/6/2015,1/2/2015,2/5/2015,34,-4,30
1/2/2015,1/2/2015,4/1/2015,89,0,89
1/2/2015,1/2/2015,4/1/2015,89,0,89
1/5/2015,1/5/2015,2/5/2015,31,0,31
1/6/2015,1/5/2015,2/9/2015,35,-1,34
6/5/2013,6/5/2013,6/12/2013,7,0,7
6/6/2013,6/6/2013,6/26/2013,20,0,20
6/26/2013,6/25/2013,8/1/2013,37,-1,36
6/26/2013,6/26/2013,7/3/2013,7,0,7
6/28/2013,6/26/2013,9/27/2013,93,-2,91
6/28/2013,6/26/2013,9/27/2013,93,-2,91
6/28/2013,6/26/2013,8/2/2013,37,-2,35
6/28/2013,6/26/2013,8/1/2013,36,-2,34
6/28/2013,6/27/2013,8/1/2013,35,-1,34
6/27/2013,6/27/2013,8/2/2013,36,0,36
6/27/2013,6/27/2013,8/2/2013,36,0,36
6/27/2013,6/27/2013,8/2/2013,36,0,36
6/27/2013,6/27/2013,8/1/2013,35,0,35
6/28/2013,6/28/2013,7/5/2013,7,0,7
6/28/2013,6/28/2013,7/5/2013,7,0,7
6/28/2013,6/28/2013,7/5/2013,7,0,7
7/15/2013,7/15/2013,8/15/2013,31,0,31
7/15/2013,7/15/2013,7/18/2013,3,0,3
7/16/2013,7/16/2013,8/19/2013,34,0,34
7/17/2013,7/17/2013,8/30/2013,44,0,44
7/17/2013,7/17/2013,8/30/2013,44,0,44
7/19/2013,7/18/2013,9/20/2013,64,-1,63
7/18/2013,7/18/2013,8/19/2013,32,0,32
7/29/2013,7/29/2013,8/2/2013,4,0,4
